product_id,product_name,brand,category,subcategory,seller,price_NPR,currency,in_stock
209,Harpic Toilet Cleaner 1L,Harpic,Household,Toilet Cleaner,SastoDeal,654.8,NPR,False
210,Harpic Toilet Cleaner 1L,Harpic,Household,Toilet Cleaner,Daraz Nepal,506.19,NPR,False
211,Harpic Toilet Cleaner 1L,Harpic,Household,Toilet Cleaner,Amazon,770.5,NPR,True
212,Harpic Toilet Cleaner 1L,Harpic,Household,Toilet Cleaner,HamroBazar,886.66,NPR,True
213,Domex Toilet Cleaner 750ml,Domex,Household,Toilet Cleaner,SastoDeal,918.4,NPR,True
214,Domex Toilet Cleaner 750ml,Domex,Household,Toilet Cleaner,Daraz Nepal,820.44,NPR,True
215,Domex Toilet Cleaner 750ml,Domex,Household,Toilet Cleaner,Amazon,736.45,NPR,True
216,Domex Toilet Cleaner 750ml,Domex,Household,Toilet Cleaner,HamroBazar,833.79,NPR,True
217,Dettol Floor Cleaner 900ml,Dettol,Household,Floor Cleaner,SastoDeal,1084.39,NPR,True
218,Dettol Floor Cleaner 900ml,Dettol,Household,Floor Cleaner,Daraz Nepal,674.27,NPR,True
219,Dettol Floor Cleaner 900ml,Dettol,Household,Floor Cleaner,Amazon,780.79,NPR,True
220,Dettol Floor Cleaner 900ml,Dettol,Household,Floor Cleaner,HamroBazar,518.74,NPR,True
221,Mr Muscle Floor Cleaner 1L,Mr Muscle,Household,Floor Cleaner,SastoDeal,741.19,NPR,False
222,Mr Muscle Floor Cleaner 1L,Mr Muscle,Household,Floor Cleaner,Daraz Nepal,1238.74,NPR,True
223,Mr Muscle Floor Cleaner 1L,Mr Muscle,Household,Floor Cleaner,Amazon,1023.09,NPR,True
224,Mr Muscle Floor Cleaner 1L,Mr Muscle,Household,Floor Cleaner,HamroBazar,685.14,NPR,True
225,Dettol Antiseptic 500ml,Dettol,Household,Antiseptic,SastoDeal,700.23,NPR,True
226,Dettol Antiseptic 500ml,Dettol,Household,Antiseptic,Daraz Nepal,767.94,NPR,False
227,Dettol Antiseptic 500ml,Dettol,Household,Antiseptic,Amazon,767.15,NPR,True
228,Dettol Antiseptic 500ml,Dettol,Household,Antiseptic,HamroBazar,1037.11,NPR,True
229,Clorox Bleach 1L,Clorox,Household,Bleach,SastoDeal,745.11,NPR,True
230,Clorox Bleach 1L,Clorox,Household,Bleach,Daraz Nepal,445.46,NPR,True
231,Clorox Bleach 1L,Clorox,Household,Bleach,Amazon,698.56,NPR,False
232,Clorox Bleach 1L,Clorox,Household,Bleach,HamroBazar,606.73,NPR,True
233,Febreze Air Freshener 300ml,Febreze,Household,Air Freshener,SastoDeal,1050.96,NPR,True
234,Febreze Air Freshener 300ml,Febreze,Household,Air Freshener,Daraz Nepal,1505.6,NPR,False
235,Febreze Air Freshener 300ml,Febreze,Household,Air Freshener,Amazon,881.41,NPR,False
236,Febreze Air Freshener 300ml,Febreze,Household,Air Freshener,HamroBazar,1601.87,NPR,False
237,Glade Air Freshener 300ml,Glade,Household,Air Freshener,SastoDeal,976.88,NPR,True
238,Glade Air Freshener 300ml,Glade,Household,Air Freshener,Daraz Nepal,586.7,NPR,True
239,Glade Air Freshener 300ml,Glade,Household,Air Freshener,Amazon,1408.29,NPR,True
240,Glade Air Freshener 300ml,Glade,Household,Air Freshener,HamroBazar,1070.98,NPR,False
241,Air Wick Air Freshener 300ml,Air Wick,Household,Air Freshener,SastoDeal,1486.07,NPR,True
242,Air Wick Air Freshener 300ml,Air Wick,Household,Air Freshener,Daraz Nepal,1271.36,NPR,True
243,Air Wick Air Freshener 300ml,Air Wick,Household,Air Freshener,Amazon,899.18,NPR,True
244,Air Wick Air Freshener 300ml,Air Wick,Household,Air Freshener,HamroBazar,1024.6,NPR,True
245,Scotch Brite Sponge 3 pack,Scotch Brite,Household,Cleaning Tool,SastoDeal,343.92,NPR,True
246,Scotch Brite Sponge 3 pack,Scotch Brite,Household,Cleaning Tool,Daraz Nepal,217.31,NPR,True
247,Scotch Brite Sponge 3 pack,Scotch Brite,Household,Cleaning Tool,Amazon,296.92,NPR,True
248,Scotch Brite Sponge 3 pack,Scotch Brite,Household,Cleaning Tool,HamroBazar,362.69,NPR,True
249,Scotch Brite Scrub 2 pack,Scotch Brite,Household,Cleaning Tool,SastoDeal,462.24,NPR,False
250,Scotch Brite Scrub 2 pack,Scotch Brite,Household,Cleaning Tool,Daraz Nepal,450.08,NPR,True
251,Scotch Brite Scrub 2 pack,Scotch Brite,Household,Cleaning Tool,Amazon,456.82,NPR,True
252,Scotch Brite Scrub 2 pack,Scotch Brite,Household,Cleaning Tool,HamroBazar,191.64,NPR,True
253,Kleenex Tissue 200 sheets,Kleenex,Household,Tissue,SastoDeal,460.75,NPR,True
254,Kleenex Tissue 200 sheets,Kleenex,Household,Tissue,Daraz Nepal,443.41,NPR,True
255,Kleenex Tissue 200 sheets,Kleenex,Household,Tissue,Amazon,287.38,NPR,False
256,Kleenex Tissue 200 sheets,Kleenex,Household,Tissue,HamroBazar,359.87,NPR,True
257,Puyat Tissue 200 sheets,Puyat,Household,Tissue,SastoDeal,140.4,NPR,False
258,Puyat Tissue 200 sheets,Puyat,Household,Tissue,Daraz Nepal,251.93,NPR,True
259,Puyat Tissue 200 sheets,Puyat,Household,Tissue,Amazon,242.88,NPR,True
260,Puyat Tissue 200 sheets,Puyat,Household,Tissue,HamroBazar,188.81,NPR,True
261,Scott Tissue 200 sheets,Scott,Household,Tissue,SastoDeal,326.55,NPR,True
262,Scott Tissue 200 sheets,Scott,Household,Tissue,Daraz Nepal,543.11,NPR,False
263,Scott Tissue 200 sheets,Scott,Household,Tissue,Amazon,503.34,NPR,True
264,Scott Tissue 200 sheets,Scott,Household,Tissue,HamroBazar,514.72,NPR,True
265,Glad Garbage Bags 20 pack,Glad,Household,Garbage Bags,SastoDeal,382.07,NPR,False
266,Glad Garbage Bags 20 pack,Glad,Household,Garbage Bags,Daraz Nepal,323.69,NPR,True
267,Glad Garbage Bags 20 pack,Glad,Household,Garbage Bags,Amazon,710.98,NPR,False
268,Glad Garbage Bags 20 pack,Glad,Household,Garbage Bags,HamroBazar,665.31,NPR,False
269,Sunlight Garbage Bags 30 pack,Sunlight,Household,Garbage Bags,SastoDeal,219.37,NPR,True
270,Sunlight Garbage Bags 30 pack,Sunlight,Household,Garbage Bags,Daraz Nepal,334.47,NPR,True
271,Sunlight Garbage Bags 30 pack,Sunlight,Household,Garbage Bags,Amazon,453.05,NPR,True
272,Sunlight Garbage Bags 30 pack,Sunlight,Household,Garbage Bags,HamroBazar,295.91,NPR,False
273,Ziplock Bags 20 pack,Ziplock,Household,Storage,SastoDeal,517.5,NPR,True
274,Ziplock Bags 20 pack,Ziplock,Household,Storage,Daraz Nepal,310.11,NPR,True
275,Ziplock Bags 20 pack,Ziplock,Household,Storage,Amazon,418.04,NPR,True
276,Ziplock Bags 20 pack,Ziplock,Household,Storage,HamroBazar,485.15,NPR,True
277,Reynolds Aluminium Foil 30m,Reynolds,Household,Kitchen Wrap,SastoDeal,743.49,NPR,True
