product_id,product_name,brand,category,subcategory,seller,price_NPR,currency
P11241,Himalayan Tea 250g,Himalayan Tea,Food & Beverages,Tea,SastoDeal,651.43,NPR
P11242,Himalayan Tea 250g,Himalayan Tea,Food & Beverages,Tea,Daraz Nepal,753.83,NPR
P11243,Himalayan Tea 250g,Himalayan Tea,Food & Beverages,Tea,Amazon,456.01,NPR
P11244,Himalayan Tea 250g,Himalayan Tea,Food & Beverages,Tea,HamroBazar,419.97,NPR
P11245,Coca Cola 1.5L,Coca-Cola,Food & Beverages,Soft Drink,SastoDeal,308.02,NPR
P11246,Coca Cola 1.5L,Coca-Cola,Food & Beverages,Soft Drink,Daraz Nepal,282.7,NPR
P11247,Coca Cola 1.5L,Coca-Cola,Food & Beverages,Soft Drink,Amazon,183.65,NPR
P11248,Coca Cola 1.5L,Coca-Cola,Food & Beverages,Soft Drink,HamroBazar,256.28,NPR
P11249,Coca Cola 500ml,Coca-Cola,Food & Beverages,Soft Drink,SastoDeal,201.44,NPR
P11250,Coca Cola 500ml,Coca-Cola,Food & Beverages,Soft Drink,Daraz Nepal,222.53,NPR
P11251,Coca Cola 500ml,Coca-Cola,Food & Beverages,Soft Drink,Amazon,188.12,NPR
P11252,Coca Cola 500ml,Coca-Cola,Food & Beverages,Soft Drink,HamroBazar,172.81,NPR
P11253,Pepsi 1.5L,Pepsi,Food & Beverages,Soft Drink,SastoDeal,357.23,NPR
P11254,Pepsi 1.5L,Pepsi,Food & Beverages,Soft Drink,Daraz Nepal,354.07,NPR
P11255,Pepsi 1.5L,Pepsi,Food & Beverages,Soft Drink,Amazon,188.73,NPR
P11256,Pepsi 1.5L,Pepsi,Food & Beverages,Soft Drink,HamroBazar,238.58,NPR
P11257,Pepsi 500ml,Pepsi,Food & Beverages,Soft Drink,SastoDeal,207.45,NPR
P11258,Pepsi 500ml,Pepsi,Food & Beverages,Soft Drink,Daraz Nepal,109.53,NPR
P11259,Pepsi 500ml,Pepsi,Food & Beverages,Soft Drink,Amazon,216.2,NPR
P11260,Pepsi 500ml,Pepsi,Food & Beverages,Soft Drink,HamroBazar,213.99,NPR
P11261,Sprite 1.5L,Sprite,Food & Beverages,Soft Drink,SastoDeal,234.07,NPR
P11262,Sprite 1.5L,Sprite,Food & Beverages,Soft Drink,Daraz Nepal,226.78,NPR
P11263,Sprite 1.5L,Sprite,Food & Beverages,Soft Drink,Amazon,374.14,NPR
P11264,Sprite 1.5L,Sprite,Food & Beverages,Soft Drink,HamroBazar,205.72,NPR
P11265,Fanta Orange 1.5L,Fanta,Food & Beverages,Soft Drink,SastoDeal,274.22,NPR
P11266,Fanta Orange 1.5L,Fanta,Food & Beverages,Soft Drink,Daraz Nepal,219.75,NPR
P11267,Fanta Orange 1.5L,Fanta,Food & Beverages,Soft Drink,Amazon,310.02,NPR
P11268,Fanta Orange 1.5L,Fanta,Food & Beverages,Soft Drink,HamroBazar,407.41,NPR
P11269,Mountain Dew 500ml,Mountain Dew,Food & Beverages,Soft Drink,SastoDeal,201.14,NPR
P11270,Mountain Dew 500ml,Mountain Dew,Food & Beverages,Soft Drink,Daraz Nepal,226.14,NPR
P11271,Mountain Dew 500ml,Mountain Dew,Food & Beverages,Soft Drink,Amazon,159.03,NPR
P11272,Mountain Dew 500ml,Mountain Dew,Food & Beverages,Soft Drink,HamroBazar,103.78,NPR
P11273,100Plus Isotonic 500ml,100Plus,Food & Beverages,Sports Drink,SastoDeal,199.66,NPR
P11274,100Plus Isotonic 500ml,100Plus,Food & Beverages,Sports Drink,Daraz Nepal,154.66,NPR
P11275,100Plus Isotonic 500ml,100Plus,Food & Beverages,Sports Drink,Amazon,251.83,NPR
P11276,100Plus Isotonic 500ml,100Plus,Food & Beverages,Sports Drink,HamroBazar,126.28,NPR
P11277,100Plus Isotonic 1.5L,100Plus,Food & Beverages,Sports Drink,SastoDeal,347.91,NPR
P11278,100Plus Isotonic 1.5L,100Plus,Food & Beverages,Sports Drink,Daraz Nepal,507.99,NPR
P11279,100Plus Isotonic 1.5L,100Plus,Food & Beverages,Sports Drink,Amazon,202.2,NPR
P11280,100Plus Isotonic 1.5L,100Plus,Food & Beverages,Sports Drink,HamroBazar,210.34,NPR
P11281,Maggi Noodles 5 pack,Maggi,Food & Beverages,Instant Noodles,SastoDeal,376.29,NPR
P11282,Maggi Noodles 5 pack,Maggi,Food & Beverages,Instant Noodles,Daraz Nepal,431.45,NPR
P11283,Maggi Noodles 5 pack,Maggi,Food & Beverages,Instant Noodles,Amazon,468.71,NPR
P11284,Maggi Noodles 5 pack,Maggi,Food & Beverages,Instant Noodles,HamroBazar,430.03,NPR
P11285,Maggi Noodles 70g single,Maggi,Food & Beverages,Instant Noodles,SastoDeal,47.14,NPR
P11286,Maggi Noodles 70g single,Maggi,Food & Beverages,Instant Noodles,Daraz Nepal,72.45,NPR
P11287,Maggi Noodles 70g single,Maggi,Food & Beverages,Instant Noodles,Amazon,60.98,NPR
P11288,Maggi Noodles 70g single,Maggi,Food & Beverages,Instant Noodles,HamroBazar,94.27,NPR
P11289,Wai Wai Noodles 5 pack,CG Foods,Food & Beverages,Instant Noodles,SastoDeal,155.41,NPR
P11290,Wai Wai Noodles 5 pack,CG Foods,Food & Beverages,Instant Noodles,Daraz Nepal,293.09,NPR
P11291,Wai Wai Noodles 5 pack,CG Foods,Food & Beverages,Instant Noodles,Amazon,265.89,NPR
P11292,Wai Wai Noodles 5 pack,CG Foods,Food & Beverages,Instant Noodles,HamroBazar,242.18,NPR
P11293,Wai Wai Chicken 75g,CG Foods,Food & Beverages,Instant Noodles,SastoDeal,39.47,NPR
P11294,Wai Wai Chicken 75g,CG Foods,Food & Beverages,Instant Noodles,Daraz Nepal,67.81,NPR
P11295,Wai Wai Chicken 75g,CG Foods,Food & Beverages,Instant Noodles,Amazon,83.01,NPR
P11296,Wai Wai Chicken 75g,CG Foods,Food & Beverages,Instant Noodles,HamroBazar,56.16,NPR
P11297,Indomie Noodles 5 pack,Indomie,Food & Beverages,Instant Noodles,SastoDeal,263.58,NPR
P11298,Indomie Noodles 5 pack,Indomie,Food & Beverages,Instant Noodles,Daraz Nepal,373.8,NPR
P11299,Indomie Noodles 5 pack,Indomie,Food & Beverages,Instant Noodles,Amazon,359.88,NPR
P11300,Indomie Noodles 5 pack,Indomie,Food & Beverages,Instant Noodles,HamroBazar,254.48,NPR
P11301,Rara Noodles 5 pack,Rara,Food & Beverages,Instant Noodles,SastoDeal,259.74,NPR
P11302,Rara Noodles 5 pack,Rara,Food & Beverages,Instant Noodles,Daraz Nepal,219.75,NPR
P11303,Rara Noodles 5 pack,Rara,Food & Beverages,Instant Noodles,Amazon,246.68,NPR
P11304,Rara Noodles 5 pack,Rara,Food & Beverages,Instant Noodles,HamroBazar,203.57,NPR
P11305,Pringles Original 165g,Pringles,Food & Beverages,Snack,SastoDeal,498.16,NPR
P11306,Pringles Original 165g,Pringles,Food & Beverages,Snack,Daraz Nepal,511.97,NPR
P11307,Pringles Original 165g,Pringles,Food & Beverages,Snack,Amazon,585.37,NPR
P11308,Pringles Original 165g,Pringles,Food & Beverages,Snack,HamroBazar,939.89,NPR
P11309,Lays Classic 150g,Lays,Food & Beverages,Snack,SastoDeal,441.14,NPR
P11310,Lays Classic 150g,Lays,Food & Beverages,Snack,Daraz Nepal,235.77,NPR
P11311,Lays Classic 150g,Lays,Food & Beverages,Snack,Amazon,254.07,NPR
P11312,Lays Classic 150g,Lays,Food & Beverages,Snack,HamroBazar,332.13,NPR
P11313,Lays Masala 90g,Lays,Food & Beverages,Snack,SastoDeal,186.27,NPR
P11314,Lays Masala 90g,Lays,Food & Beverages,Snack,Daraz Nepal,298.03,NPR
P11315,Lays Masala 90g,Lays,Food & Beverages,Snack,Amazon,275.13,NPR
P11316,Lays Masala 90g,Lays,Food & Beverages,Snack,HamroBazar,160.97,NPR
P11317,Kurkure Masala 90g,Kurkure,Food & Beverages,Snack,SastoDeal,104.57,NPR
P11318,Kurkure Masala 90g,Kurkure,Food & Beverages,Snack,Daraz Nepal,186.31,NPR
P11319,Kurkure Masala 90g,Kurkure,Food & Beverages,Snack,Amazon,101.11,NPR
P11320,Kurkure Masala 90g,Kurkure,Food & Beverages,Snack,HamroBazar,224.88,NPR
P11321,Doritos Nacho 100g,Doritos,Food & Beverages,Snack,SastoDeal,496.29,NPR
P11322,Doritos Nacho 100g,Doritos,Food & Beverages,Snack,Daraz Nepal,387.68,NPR
P11323,Doritos Nacho 100g,Doritos,Food & Beverages,Snack,Amazon,394.4,NPR
P11324,Doritos Nacho 100g,Doritos,Food & Beverages,Snack,HamroBazar,409.93,NPR
P11325,Oreo Cookies 137g,Oreo,Food & Beverages,Biscuit,SastoDeal,411.2,NPR
P11326,Oreo Cookies 137g,Oreo,Food & Beverages,Biscuit,Daraz Nepal,543.14,NPR
P11327,Oreo Cookies 137g,Oreo,Food & Beverages,Biscuit,Amazon,509.33,NPR
P11328,Oreo Cookies 137g,Oreo,Food & Beverages,Biscuit,HamroBazar,458.77,NPR
P11329,Oreo Cookies 300g,Oreo,Food & Beverages,Biscuit,SastoDeal,907.99,NPR
P11330,Oreo Cookies 300g,Oreo,Food & Beverages,Biscuit,Daraz Nepal,1028.15,NPR
P11331,Oreo Cookies 300g,Oreo,Food & Beverages,Biscuit,Amazon,586.58,NPR
P11332,Oreo Cookies 300g,Oreo,Food & Beverages,Biscuit,HamroBazar,687.67,NPR
P11333,Parle G Biscuit 200g,Parle,Food & Beverages,Biscuit,SastoDeal,108.73,NPR
P11334,Parle G Biscuit 200g,Parle,Food & Beverages,Biscuit,Daraz Nepal,128.21,NPR
P11335,Parle G Biscuit 200g,Parle,Food & Beverages,Biscuit,Amazon,127.15,NPR
P11336,Parle G Biscuit 200g,Parle,Food & Beverages,Biscuit,HamroBazar,117.86,NPR
P11337,Munchys Oat Krunch 208g,Munchys,Food & Beverages,Biscuit,SastoDeal,656.81,NPR
P11338,Munchys Oat Krunch 208g,Munchys,Food & Beverages,Biscuit,Daraz Nepal,326.49,NPR
P11339,Munchys Oat Krunch 208g,Munchys,Food & Beverages,Biscuit,Amazon,526.24,NPR
P11340,Munchys Oat Krunch 208g,Munchys,Food & Beverages,Biscuit,HamroBazar,459.62,NPR
P11341,Quaker Oats 500g,Quaker,Food & Beverages,Cereal,SastoDeal,630.72,NPR
P11342,Quaker Oats 500g,Quaker,Food & Beverages,Cereal,Daraz Nepal,548.08,NPR
P11343,Quaker Oats 500g,Quaker,Food & Beverages,Cereal,Amazon,803.93,NPR
P11344,Quaker Oats 500g,Quaker,Food & Beverages,Cereal,HamroBazar,776.2,NPR
P11345,Kelloggs Cornflakes 300g,Kelloggs,Food & Beverages,Cereal,SastoDeal,585.5,NPR
P11346,Kelloggs Cornflakes 300g,Kelloggs,Food & Beverages,Cereal,Daraz Nepal,690.48,NPR
P11347,Kelloggs Cornflakes 300g,Kelloggs,Food & Beverages,Cereal,Amazon,756.64,NPR
P11348,Kelloggs Cornflakes 300g,Kelloggs,Food & Beverages,Cereal,HamroBazar,938.47,NPR
P11349,Kelloggs Chocos 375g,Kelloggs,Food & Beverages,Cereal,SastoDeal,541.84,NPR
P11350,Kelloggs Chocos 375g,Kelloggs,Food & Beverages,Cereal,Daraz Nepal,685.1,NPR
P11351,Kelloggs Chocos 375g,Kelloggs,Food & Beverages,Cereal,Amazon,756.31,NPR
P11352,Kelloggs Chocos 375g,Kelloggs,Food & Beverages,Cereal,HamroBazar,975.7,NPR
P11353,Tropicana Orange 1L,Tropicana,Food & Beverages,Juice,SastoDeal,474.9,NPR
P11354,Tropicana Orange 1L,Tropicana,Food & Beverages,Juice,Daraz Nepal,714.99,NPR
P11355,Tropicana Orange 1L,Tropicana,Food & Beverages,Juice,Amazon,727.64,NPR
P11356,Tropicana Orange 1L,Tropicana,Food & Beverages,Juice,HamroBazar,857.98,NPR
P11357,Real Orange Juice 1L,Real,Food & Beverages,Juice,SastoDeal,458.57,NPR
P11358,Real Orange Juice 1L,Real,Food & Beverages,Juice,Daraz Nepal,552.12,NPR
P11359,Real Orange Juice 1L,Real,Food & Beverages,Juice,Amazon,354.98,NPR
P11360,Real Orange Juice 1L,Real,Food & Beverages,Juice,HamroBazar,431.45,NPR
P11361,Minute Maid 300ml,Minute Maid,Food & Beverages,Juice,SastoDeal,150.4,NPR
P11362,Minute Maid 300ml,Minute Maid,Food & Beverages,Juice,Daraz Nepal,286.26,NPR
P11363,Minute Maid 300ml,Minute Maid,Food & Beverages,Juice,Amazon,181.29,NPR
P11364,Minute Maid 300ml,Minute Maid,Food & Beverages,Juice,HamroBazar,193.0,NPR
P11365,Dairy Dev Milk 1L,Dairy Dev Corp,Food & Beverages,Milk,SastoDeal,219.81,NPR
P11366,Dairy Dev Milk 1L,Dairy Dev Corp,Food & Beverages,Milk,Daraz Nepal,162.79,NPR
P11367,Dairy Dev Milk 1L,Dairy Dev Corp,Food & Beverages,Milk,Amazon,115.37,NPR
P11368,Dairy Dev Milk 1L,Dairy Dev Corp,Food & Beverages,Milk,HamroBazar,168.79,NPR
P11369,Anlene Full Cream 1L,Anlene,Food & Beverages,Milk,SastoDeal,357.17,NPR
P11370,Anlene Full Cream 1L,Anlene,Food & Beverages,Milk,Daraz Nepal,674.74,NPR
P11371,Anlene Full Cream 1L,Anlene,Food & Beverages,Milk,Amazon,286.26,NPR
P11372,Anlene Full Cream 1L,Anlene,Food & Beverages,Milk,HamroBazar,696.66,NPR
P11373,Kit Kat 45g,Nestle,Food & Beverages,Chocolate,SastoDeal,249.02,NPR
P11374,Kit Kat 45g,Nestle,Food & Beverages,Chocolate,Daraz Nepal,240.42,NPR
P11375,Kit Kat 45g,Nestle,Food & Beverages,Chocolate,Amazon,218.32,NPR
P11376,Kit Kat 45g,Nestle,Food & Beverages,Chocolate,HamroBazar,232.36,NPR
P11377,Dairy Milk 50g,Cadbury,Food & Beverages,Chocolate,SastoDeal,405.62,NPR
P11378,Dairy Milk 50g,Cadbury,Food & Beverages,Chocolate,Daraz Nepal,408.89,NPR
P11379,Dairy Milk 50g,Cadbury,Food & Beverages,Chocolate,Amazon,368.5,NPR
P11380,Dairy Milk 50g,Cadbury,Food & Beverages,Chocolate,HamroBazar,283.39,NPR
P11381,Snickers 50g,Mars,Food & Beverages,Chocolate,SastoDeal,346.98,NPR
P11382,Snickers 50g,Mars,Food & Beverages,Chocolate,Daraz Nepal,492.06,NPR
P11383,Snickers 50g,Mars,Food & Beverages,Chocolate,Amazon,490.02,NPR
P11384,Snickers 50g,Mars,Food & Beverages,Chocolate,HamroBazar,468.79,NPR
P11385,Ferrero Rocher 3pc,Ferrero,Food & Beverages,Chocolate,SastoDeal,1088.94,NPR
P11386,Ferrero Rocher 3pc,Ferrero,Food & Beverages,Chocolate,Daraz Nepal,1043.82,NPR
P11387,Ferrero Rocher 3pc,Ferrero,Food & Beverages,Chocolate,Amazon,857.37,NPR
P11388,Ferrero Rocher 3pc,Ferrero,Food & Beverages,Chocolate,HamroBazar,644.43,NPR
P11389,Goldenfeast Flattened Rice 500g,Goldenfeast,Food & Beverages,Staple,SastoDeal,133.42,NPR
P11390,Goldenfeast Flattened Rice 500g,Goldenfeast,Food & Beverages,Staple,Daraz Nepal,209.6,NPR
P11391,Goldenfeast Flattened Rice 500g,Goldenfeast,Food & Beverages,Staple,Amazon,165.75,NPR
P11392,Goldenfeast Flattened Rice 500g,Goldenfeast,Food & Beverages,Staple,HamroBazar,116.31,NPR
P11393,Aashirvaad Atta 5kg,Aashirvaad,Food & Beverages,Staple,SastoDeal,1016.11,NPR
P11394,Aashirvaad Atta 5kg,Aashirvaad,Food & Beverages,Staple,Daraz Nepal,748.54,NPR
P11395,Aashirvaad Atta 5kg,Aashirvaad,Food & Beverages,Staple,Amazon,1244.35,NPR
P11396,Aashirvaad Atta 5kg,Aashirvaad,Food & Beverages,Staple,HamroBazar,1225.45,NPR
P11397,Fortune Rice 5kg,Fortune,Food & Beverages,Staple,SastoDeal,1587.62,NPR
P11398,Fortune Rice 5kg,Fortune,Food & Beverages,Staple,Daraz Nepal,1736.06,NPR
P11399,Fortune Rice 5kg,Fortune,Food & Beverages,Staple,Amazon,1846.59,NPR
P11400,Fortune Rice 5kg,Fortune,Food & Beverages,Staple,HamroBazar,813.25,NPR
P11401,Horlicks 500g,Horlicks,Food & Beverages,Beverage Powder,SastoDeal,1073.03,NPR
P11402,Horlicks 500g,Horlicks,Food & Beverages,Beverage Powder,Daraz Nepal,795.74,NPR
P11403,Horlicks 500g,Horlicks,Food & Beverages,Beverage Powder,Amazon,802.78,NPR
P11404,Horlicks 500g,Horlicks,Food & Beverages,Beverage Powder,HamroBazar,1223.31,NPR
P11405,Boost 500g,Boost,Food & Beverages,Beverage Powder,SastoDeal,1139.35,NPR
P11406,Boost 500g,Boost,Food & Beverages,Beverage Powder,Daraz Nepal,1106.68,NPR
P11407,Boost 500g,Boost,Food & Beverages,Beverage Powder,Amazon,765.87,NPR
P11408,Boost 500g,Boost,Food & Beverages,Beverage Powder,HamroBazar,1139.3,NPR
P11409,Complan 500g,Complan,Food & Beverages,Beverage Powder,SastoDeal,1044.14,NPR
P11410,Complan 500g,Complan,Food & Beverages,Beverage Powder,Daraz Nepal,657.42,NPR
P11411,Complan 500g,Complan,Food & Beverages,Beverage Powder,Amazon,1186.5,NPR
P11412,Complan 500g,Complan,Food & Beverages,Beverage Powder,HamroBazar,1133.34,NPR
P11413,Red Bull 250ml,Red Bull,Food & Beverages,Energy Drink,SastoDeal,320.2,NPR
P11414,Red Bull 250ml,Red Bull,Food & Beverages,Energy Drink,Daraz Nepal,363.61,NPR
P11415,Red Bull 250ml,Red Bull,Food & Beverages,Energy Drink,Amazon,645.5,NPR
P11416,Red Bull 250ml,Red Bull,Food & Beverages,Energy Drink,HamroBazar,308.01,NPR
P11417,Monster Energy 500ml,Monster,Food & Beverages,Energy Drink,SastoDeal,753.5,NPR
P11418,Monster Energy 500ml,Monster,Food & Beverages,Energy Drink,Daraz Nepal,570.83,NPR
P11419,Monster Energy 500ml,Monster,Food & Beverages,Energy Drink,Amazon,349.22,NPR
P11420,Monster Energy 500ml,Monster,Food & Beverages,Energy Drink,HamroBazar,429.24,NPR
P11421,Sting Energy 250ml,Sting,Food & Beverages,Energy Drink,SastoDeal,234.21,NPR
P11422,Sting Energy 250ml,Sting,Food & Beverages,Energy Drink,Daraz Nepal,233.35,NPR
P11423,Sting Energy 250ml,Sting,Food & Beverages,Energy Drink,Amazon,210.53,NPR
P11424,Sting Energy 250ml,Sting,Food & Beverages,Energy Drink,HamroBazar,224.7,NPR
P11425,Glucon-D 500g,Glucon-D,Food & Beverages,Beverage Powder,SastoDeal,695.08,NPR
P11426,Glucon-D 500g,Glucon-D,Food & Beverages,Beverage Powder,Daraz Nepal,473.05,NPR
P11427,Glucon-D 500g,Glucon-D,Food & Beverages,Beverage Powder,Amazon,624.27,NPR
P11428,Glucon-D 500g,Glucon-D,Food & Beverages,Beverage Powder,HamroBazar,414.28,NPR
P11429,Britannia Bread 400g,Britannia,Food & Beverages,Bakery,SastoDeal,142.7,NPR
P11430,Britannia Bread 400g,Britannia,Food & Beverages,Bakery,Daraz Nepal,136.26,NPR
P11431,Britannia Bread 400g,Britannia,Food & Beverages,Bakery,Amazon,158.49,NPR
P11432,Britannia Bread 400g,Britannia,Food & Beverages,Bakery,HamroBazar,225.76,NPR
P11433,Nutella 350g,Nutella,Food & Beverages,Spread,SastoDeal,1031.54,NPR
P11434,Nutella 350g,Nutella,Food & Beverages,Spread,Daraz Nepal,1350.06,NPR
P11435,Nutella 350g,Nutella,Food & Beverages,Spread,Amazon,1446.12,NPR
P11436,Nutella 350g,Nutella,Food & Beverages,Spread,HamroBazar,1460.6,NPR
P11437,Skippy Peanut Butter 340g,Skippy,Food & Beverages,Spread,SastoDeal,1558.36,NPR
P11438,Skippy Peanut Butter 340g,Skippy,Food & Beverages,Spread,Daraz Nepal,793.75,NPR
P11439,Skippy Peanut Butter 340g,Skippy,Food & Beverages,Spread,Amazon,1584.25,NPR
P11440,Skippy Peanut Butter 340g,Skippy,Food & Beverages,Spread,HamroBazar,1472.94,NPR
P11441,Knorr Soup Chicken 60g,Knorr,Food & Beverages,Soup,SastoDeal,157.99,NPR
P11442,Knorr Soup Chicken 60g,Knorr,Food & Beverages,Soup,Daraz Nepal,277.12,NPR
P11443,Knorr Soup Chicken 60g,Knorr,Food & Beverages,Soup,Amazon,239.81,NPR
P11444,Knorr Soup Chicken 60g,Knorr,Food & Beverages,Soup,HamroBazar,208.97,NPR
P11445,Maggi Masala Sauce 200g,Maggi,Food & Beverages,Sauce,SastoDeal,180.14,NPR
P11446,Maggi Masala Sauce 200g,Maggi,Food & Beverages,Sauce,Daraz Nepal,398.82,NPR
P11447,Maggi Masala Sauce 200g,Maggi,Food & Beverages,Sauce,Amazon,354.39,NPR
P11448,Maggi Masala Sauce 200g,Maggi,Food & Beverages,Sauce,HamroBazar,322.86,NPR
P11449,Heinz Ketchup 300g,Heinz,Food & Beverages,Sauce,SastoDeal,357.67,NPR
P11450,Heinz Ketchup 300g,Heinz,Food & Beverages,Sauce,Daraz Nepal,503.21,NPR
P11451,Heinz Ketchup 300g,Heinz,Food & Beverages,Sauce,Amazon,506.25,NPR
P11452,Heinz Ketchup 300g,Heinz,Food & Beverages,Sauce,HamroBazar,698.63,NPR
P11453,Nestle Milo 400g,Nestle,Food & Beverages,Beverage Powder,SastoDeal,695.74,NPR
P11454,Nestle Milo 400g,Nestle,Food & Beverages,Beverage Powder,Daraz Nepal,1104.43,NPR
P11455,Nestle Milo 400g,Nestle,Food & Beverages,Beverage Powder,Amazon,659.3,NPR
P11456,Nestle Milo 400g,Nestle,Food & Beverages,Beverage Powder,HamroBazar,678.21,NPR
P11457,Nestle Milo 1kg,Nestle,Food & Beverages,Beverage Powder,SastoDeal,1657.71,NPR
P11458,Nestle Milo 1kg,Nestle,Food & Beverages,Beverage Powder,Daraz Nepal,1316.89,NPR
P11459,Nestle Milo 1kg,Nestle,Food & Beverages,Beverage Powder,Amazon,1494.06,NPR
P11460,Nestle Milo 1kg,Nestle,Food & Beverages,Beverage Powder,HamroBazar,2219.26,NPR
P11461,Nestle Milo 200g,Nestle,Food & Beverages,Beverage Powder,SastoDeal,657.19,NPR
P11462,Nestle Milo 200g,Nestle,Food & Beverages,Beverage Powder,Daraz Nepal,464.78,NPR
P11463,Nestle Milo 200g,Nestle,Food & Beverages,Beverage Powder,Amazon,394.07,NPR
P11464,Nestle Milo 200g,Nestle,Food & Beverages,Beverage Powder,HamroBazar,669.23,NPR
P11465,Nescafe Classic 200g,Nescafe,Food & Beverages,Coffee,SastoDeal,1330.49,NPR
P11466,Nescafe Classic 200g,Nescafe,Food & Beverages,Coffee,Daraz Nepal,970.86,NPR
P11467,Nescafe Classic 200g,Nescafe,Food & Beverages,Coffee,Amazon,856.7,NPR
P11468,Nescafe Classic 200g,Nescafe,Food & Beverages,Coffee,HamroBazar,1285.46,NPR
P11469,Nescafe Classic 100g,Nescafe,Food & Beverages,Coffee,SastoDeal,611.92,NPR
P11470,Nescafe Classic 100g,Nescafe,Food & Beverages,Coffee,Daraz Nepal,1002.94,NPR
P11471,Nescafe Classic 100g,Nescafe,Food & Beverages,Coffee,Amazon,699.21,NPR
P11472,Nescafe Classic 100g,Nescafe,Food & Beverages,Coffee,HamroBazar,821.87,NPR
P11473,Nescafe Gold 100g,Nescafe,Food & Beverages,Coffee,SastoDeal,1771.73,NPR
P11474,Nescafe Gold 100g,Nescafe,Food & Beverages,Coffee,Daraz Nepal,1248.5,NPR
