product_id,product_name,brand,category,subcategory,seller,price_NPR,currency,in_stock
75,Simple Face Wash 150ml,Simple,Cosmetics,Cleanser,Amazon,1298.98,NPR,True
76,Simple Face Wash 150ml,Simple,Cosmetics,Cleanser,HamroBazar,841.95,NPR,False
77,Biore Face Wash 100ml,Biore,Cosmetics,Cleanser,SastoDeal,1186.09,NPR,True
78,Biore Face Wash 100ml,Biore,Cosmetics,Cleanser,Daraz Nepal,994.68,NPR,True
79,Biore Face Wash 100ml,Biore,Cosmetics,Cleanser,Amazon,710.93,NPR,True
80,Biore Face Wash 100ml,Biore,Cosmetics,Cleanser,HamroBazar,855.3,NPR,True
81,Himalaya Face Wash 150ml,Himalaya,Cosmetics,Cleanser,SastoDeal,273.34,NPR,False
82,Himalaya Face Wash 150ml,Himalaya,Cosmetics,Cleanser,Daraz Nepal,348.34,NPR,True
83,Himalaya Face Wash 150ml,Himalaya,Cosmetics,Cleanser,Amazon,617.85,NPR,True
84,Himalaya Face Wash 150ml,Himalaya,Cosmetics,Cleanser,HamroBazar,562.55,NPR,True
85,Maybelline Mascara Black,Maybelline,Cosmetics,Mascara,SastoDeal,2190.48,NPR,True
86,Maybelline Mascara Black,Maybelline,Cosmetics,Mascara,Daraz Nepal,2218.3,NPR,False
87,Maybelline Mascara Black,Maybelline,Cosmetics,Mascara,Amazon,1276.46,NPR,True
88,Maybelline Mascara Black,Maybelline,Cosmetics,Mascara,HamroBazar,1517.57,NPR,True
89,LOreal Voluminous Mascara,L'Oreal,Cosmetics,Mascara,SastoDeal,2024.57,NPR,True
90,LOreal Voluminous Mascara,L'Oreal,Cosmetics,Mascara,Daraz Nepal,2369.54,NPR,True
91,LOreal Voluminous Mascara,L'Oreal,Cosmetics,Mascara,Amazon,1048.61,NPR,True
92,LOreal Voluminous Mascara,L'Oreal,Cosmetics,Mascara,HamroBazar,2026.88,NPR,False
93,Maybelline Eyeliner Black,Maybelline,Cosmetics,Eyeliner,SastoDeal,798.96,NPR,True
94,Maybelline Eyeliner Black,Maybelline,Cosmetics,Eyeliner,Daraz Nepal,1599.85,NPR,False
95,Maybelline Eyeliner Black,Maybelline,Cosmetics,Eyeliner,Amazon,719.54,NPR,True
96,Maybelline Eyeliner Black,Maybelline,Cosmetics,Eyeliner,HamroBazar,946.08,NPR,True
97,LOreal Super Liner,L'Oreal,Cosmetics,Eyeliner,SastoDeal,927.5,NPR,False
98,LOreal Super Liner,L'Oreal,Cosmetics,Eyeliner,Daraz Nepal,833.49,NPR,True
99,LOreal Super Liner,L'Oreal,Cosmetics,Eyeliner,Amazon,1646.22,NPR,True
100,LOreal Super Liner,L'Oreal,Cosmetics,Eyeliner,HamroBazar,1102.47,NPR,True
101,NYX Eyebrow Pencil,NYX,Cosmetics,Eyebrow,SastoDeal,1276.51,NPR,True
102,NYX Eyebrow Pencil,NYX,Cosmetics,Eyebrow,Daraz Nepal,1667.54,NPR,False
103,NYX Eyebrow Pencil,NYX,Cosmetics,Eyebrow,Amazon,1513.91,NPR,True
104,NYX Eyebrow Pencil,NYX,Cosmetics,Eyebrow,HamroBazar,1397.86,NPR,False
105,Hada Labo Toner 170ml,Hada Labo,Cosmetics,Toner,SastoDeal,1655.89,NPR,False
106,Hada Labo Toner 170ml,Hada Labo,Cosmetics,Toner,Daraz Nepal,2226.64,NPR,True
107,Hada Labo Toner 170ml,Hada Labo,Cosmetics,Toner,Amazon,2694.61,NPR,True
108,Hada Labo Toner 170ml,Hada Labo,Cosmetics,Toner,HamroBazar,2960.16,NPR,False
109,Garnier Bright Toner,Garnier,Cosmetics,Toner,SastoDeal,806.22,NPR,True
110,Garnier Bright Toner,Garnier,Cosmetics,Toner,Daraz Nepal,660.3,NPR,True
111,Garnier Bright Toner,Garnier,Cosmetics,Toner,Amazon,598.22,NPR,True
112,Garnier Bright Toner,Garnier,Cosmetics,Toner,HamroBazar,862.71,NPR,False
113,Etude House Toner 200ml,Etude House,Cosmetics,Toner,SastoDeal,1744.37,NPR,True
114,Etude House Toner 200ml,Etude House,Cosmetics,Toner,Daraz Nepal,1410.63,NPR,True
115,Etude House Toner 200ml,Etude House,Cosmetics,Toner,Amazon,2363.61,NPR,False
116,Etude House Toner 200ml,Etude House,Cosmetics,Toner,HamroBazar,2907.67,NPR,True
117,Lakme Sunscreen SPF 50,Lakme,Cosmetics,Sunscreen,SastoDeal,1463.76,NPR,True
118,Lakme Sunscreen SPF 50,Lakme,Cosmetics,Sunscreen,Daraz Nepal,1066.8,NPR,True
119,Lakme Sunscreen SPF 50,Lakme,Cosmetics,Sunscreen,Amazon,1397.79,NPR,True
120,Lakme Sunscreen SPF 50,Lakme,Cosmetics,Sunscreen,HamroBazar,1040.49,NPR,True
121,Neutrogena Sunscreen SPF 50,Neutrogena,Cosmetics,Sunscreen,SastoDeal,2678.24,NPR,True
122,Neutrogena Sunscreen SPF 50,Neutrogena,Cosmetics,Sunscreen,Daraz Nepal,2034.05,NPR,False
123,Neutrogena Sunscreen SPF 50,Neutrogena,Cosmetics,Sunscreen,Amazon,1678.49,NPR,True
124,Neutrogena Sunscreen SPF 50,Neutrogena,Cosmetics,Sunscreen,HamroBazar,2124.03,NPR,True
125,Maybelline Fit Me Foundation 30ml,Maybelline,Cosmetics,Foundation,SastoDeal,1409.85,NPR,False
126,Maybelline Fit Me Foundation 30ml,Maybelline,Cosmetics,Foundation,Daraz Nepal,1282.77,NPR,True
127,Maybelline Fit Me Foundation 30ml,Maybelline,Cosmetics,Foundation,Amazon,1285.08,NPR,False
128,Maybelline Fit Me Foundation 30ml,Maybelline,Cosmetics,Foundation,HamroBazar,1393.65,NPR,True
129,LOreal True Match Foundation,L'Oreal,Cosmetics,Foundation,SastoDeal,2345.42,NPR,False
130,LOreal True Match Foundation,L'Oreal,Cosmetics,Foundation,Daraz Nepal,2204.02,NPR,False
131,LOreal True Match Foundation,L'Oreal,Cosmetics,Foundation,Amazon,1266.7,NPR,True
132,LOreal True Match Foundation,L'Oreal,Cosmetics,Foundation,HamroBazar,2310.43,NPR,True
133,Revlon ColorStay Foundation,Revlon,Cosmetics,Foundation,SastoDeal,1574.74,NPR,True
134,Revlon ColorStay Foundation,Revlon,Cosmetics,Foundation,Daraz Nepal,3287.43,NPR,True
135,Revlon ColorStay Foundation,Revlon,Cosmetics,Foundation,Amazon,2581.46,NPR,False
136,Revlon ColorStay Foundation,Revlon,Cosmetics,Foundation,HamroBazar,3398.04,NPR,True
137,Wardah BB Cream 30ml,Wardah,Cosmetics,BB Cream,SastoDeal,1056.91,NPR,True
138,Wardah BB Cream 30ml,Wardah,Cosmetics,BB Cream,Daraz Nepal,1075.93,NPR,True
139,Wardah BB Cream 30ml,Wardah,Cosmetics,BB Cream,Amazon,895.14,NPR,True
140,Wardah BB Cream 30ml,Wardah,Cosmetics,BB Cream,HamroBazar,1083.28,NPR,True
141,Maybelline Dream BB Cream,Maybelline,Cosmetics,BB Cream,SastoDeal,1677.08,NPR,True
142,Maybelline Dream BB Cream,Maybelline,Cosmetics,BB Cream,Daraz Nepal,1709.86,NPR,True
143,Maybelline Dream BB Cream,Maybelline,Cosmetics,BB Cream,Amazon,1682.82,NPR,True
144,Maybelline Dream BB Cream,Maybelline,Cosmetics,BB Cream,HamroBazar,1111.41,NPR,True
145,Maybelline Lipstick Red,Maybelline,Cosmetics,Lipstick,SastoDeal,1703.95,NPR,True
146,Maybelline Lipstick Red,Maybelline,Cosmetics,Lipstick,Daraz Nepal,1008.25,NPR,True
147,Maybelline Lipstick Red,Maybelline,Cosmetics,Lipstick,Amazon,1279.23,NPR,False
148,Maybelline Lipstick Red,Maybelline,Cosmetics,Lipstick,HamroBazar,747.27,NPR,True
149,Maybelline Lipstick Pink,Maybelline,Cosmetics,Lipstick,SastoDeal,1233.16,NPR,True
150,Maybelline Lipstick Pink,Maybelline,Cosmetics,Lipstick,Daraz Nepal,1112.93,NPR,True
151,Maybelline Lipstick Pink,Maybelline,Cosmetics,Lipstick,Amazon,949.17,NPR,True
152,Maybelline Lipstick Pink,Maybelline,Cosmetics,Lipstick,HamroBazar,782.67,NPR,True
153,LOreal Matte Lipstick,L'Oreal,Cosmetics,Lipstick,SastoDeal,1743.47,NPR,True
154,LOreal Matte Lipstick,L'Oreal,Cosmetics,Lipstick,Daraz Nepal,2076.82,NPR,True
155,LOreal Matte Lipstick,L'Oreal,Cosmetics,Lipstick,Amazon,2072.29,NPR,True
156,LOreal Matte Lipstick,L'Oreal,Cosmetics,Lipstick,HamroBazar,1911.66,NPR,True
157,NYX Soft Matte Lip Cream,NYX,Cosmetics,Lip Cream,SastoDeal,1888.37,NPR,False
158,NYX Soft Matte Lip Cream,NYX,Cosmetics,Lip Cream,Daraz Nepal,1236.04,NPR,True
159,NYX Soft Matte Lip Cream,NYX,Cosmetics,Lip Cream,Amazon,1086.94,NPR,False
160,NYX Soft Matte Lip Cream,NYX,Cosmetics,Lip Cream,HamroBazar,1521.01,NPR,True
161,Revlon ColorStay Lipstick,Revlon,Cosmetics,Lipstick,SastoDeal,1874.7,NPR,True
162,Revlon ColorStay Lipstick,Revlon,Cosmetics,Lipstick,Daraz Nepal,1824.35,NPR,True
163,Revlon ColorStay Lipstick,Revlon,Cosmetics,Lipstick,Amazon,1021.68,NPR,False
164,Revlon ColorStay Lipstick,Revlon,Cosmetics,Lipstick,HamroBazar,910.32,NPR,True
165,Lakme Lipstick,Lakme,Cosmetics,Lipstick,SastoDeal,1371.35,NPR,True
166,Lakme Lipstick,Lakme,Cosmetics,Lipstick,Daraz Nepal,1238.89,NPR,True
167,Lakme Lipstick,Lakme,Cosmetics,Lipstick,Amazon,772.28,NPR,True
168,Lakme Lipstick,Lakme,Cosmetics,Lipstick,HamroBazar,707.56,NPR,True
169,Cetaphil Face Moisturizer 100ml,Cetaphil,Cosmetics,Moisturizer,SastoDeal,2740.99,NPR,True
170,Cetaphil Face Moisturizer 100ml,Cetaphil,Cosmetics,Moisturizer,Daraz Nepal,1569.98,NPR,True
171,Cetaphil Face Moisturizer 100ml,Cetaphil,Cosmetics,Moisturizer,Amazon,1787.49,NPR,False
172,Cetaphil Face Moisturizer 100ml,Cetaphil,Cosmetics,Moisturizer,HamroBazar,2280.92,NPR,True
173,Neutrogena Hydro Boost 50ml,Neutrogena,Cosmetics,Moisturizer,SastoDeal,2809.75,NPR,True
174,Neutrogena Hydro Boost 50ml,Neutrogena,Cosmetics,Moisturizer,Daraz Nepal,3333.71,NPR,False
175,Neutrogena Hydro Boost 50ml,Neutrogena,Cosmetics,Moisturizer,Amazon,1733.44,NPR,True
176,Neutrogena Hydro Boost 50ml,Neutrogena,Cosmetics,Moisturizer,HamroBazar,2273.25,NPR,True
177,Olay Total Effects Cream 50g,Olay,Cosmetics,Moisturizer,SastoDeal,1695.25,NPR,True
178,Olay Total Effects Cream 50g,Olay,Cosmetics,Moisturizer,Daraz Nepal,1897.53,NPR,True
179,Olay Total Effects Cream 50g,Olay,Cosmetics,Moisturizer,Amazon,2123.03,NPR,True
180,Olay Total Effects Cream 50g,Olay,Cosmetics,Moisturizer,HamroBazar,2076.18,NPR,False
181,Ponds White Beauty Cream 50g,Ponds,Cosmetics,Face Cream,SastoDeal,1133.94,NPR,True
182,Ponds White Beauty Cream 50g,Ponds,Cosmetics,Face Cream,Daraz Nepal,726.57,NPR,True
183,Ponds White Beauty Cream 50g,Ponds,Cosmetics,Face Cream,Amazon,784.67,NPR,True
184,Ponds White Beauty Cream 50g,Ponds,Cosmetics,Face Cream,HamroBazar,1019.55,NPR,False
185,Fair & Lovely Cream 50g,Fair & Lovely,Cosmetics,Face Cream,SastoDeal,531.14,NPR,False
186,Fair & Lovely Cream 50g,Fair & Lovely,Cosmetics,Face Cream,Daraz Nepal,700.94,NPR,True
187,Fair & Lovely Cream 50g,Fair & Lovely,Cosmetics,Face Cream,Amazon,336.76,NPR,True
188,Fair & Lovely Cream 50g,Fair & Lovely,Cosmetics,Face Cream,HamroBazar,651.38,NPR,True
189,Himalaya Neem Cream 50g,Himalaya,Cosmetics,Face Cream,SastoDeal,749.98,NPR,True
190,Himalaya Neem Cream 50g,Himalaya,Cosmetics,Face Cream,Daraz Nepal,424.95,NPR,False
191,Himalaya Neem Cream 50g,Himalaya,Cosmetics,Face Cream,Amazon,608.13,NPR,True
192,Himalaya Neem Cream 50g,Himalaya,Cosmetics,Face Cream,HamroBazar,668.8,NPR,True
193,Garnier Micellar Water 400ml,Garnier,Cosmetics,Cleanser,SastoDeal,1293.96,NPR,False
194,Garnier Micellar Water 400ml,Garnier,Cosmetics,Cleanser,Daraz Nepal,1243.35,NPR,True
195,Garnier Micellar Water 400ml,Garnier,Cosmetics,Cleanser,Amazon,858.12,NPR,True
196,Garnier Micellar Water 400ml,Garnier,Cosmetics,Cleanser,HamroBazar,1036.0,NPR,True
197,Simple Face Wash 150ml,Simple,Cosmetics,Cleanser,SastoDeal,1398.76,NPR,True
198,Simple Face Wash 150ml,Simple,Cosmetics,Cleanser,Daraz Nepal,1545.74,NPR,True
199,Simple Face Wash 150ml,Simple,Cosmetics,Cleanser,Amazon,1161.95,NPR,False
200,Simple Face Wash 150ml,Simple,Cosmetics,Cleanser,HamroBazar,1333.12,NPR,True
201,Biore Face Wash 100ml,Biore,Cosmetics,Cleanser,SastoDeal,1191.82,NPR,True
202,Biore Face Wash 100ml,Biore,Cosmetics,Cleanser,Daraz Nepal,974.31,NPR,False
203,Biore Face Wash 100ml,Biore,Cosmetics,Cleanser,Amazon,523.29,NPR,False
204,Biore Face Wash 100ml,Biore,Cosmetics,Cleanser,HamroBazar,1187.29,NPR,True
205,Himalaya Face Wash 150ml,Himalaya,Cosmetics,Cleanser,SastoDeal,678.47,NPR,True
206,Himalaya Face Wash 150ml,Himalaya,Cosmetics,Cleanser,Daraz Nepal,284.54,NPR,True
207,Himalaya Face Wash 150ml,Himalaya,Cosmetics,Cleanser,Amazon,654.8,NPR,True
208,Himalaya Face Wash 150ml,Himalaya,Cosmetics,Cleanser,HamroBazar,443.57,NPR,True
209,Maybelline Mascara Black,Maybelline,Cosmetics,Mascara,SastoDeal,1262.88,NPR,True
210,Maybelline Mascara Black,Maybelline,Cosmetics,Mascara,Daraz Nepal,916.36,NPR,True
211,Maybelline Mascara Black,Maybelline,Cosmetics,Mascara,Amazon,2209.35,NPR,True
212,Maybelline Mascara Black,Maybelline,Cosmetics,Mascara,HamroBazar,956.02,NPR,False
213,LOreal Voluminous Mascara,L'Oreal,Cosmetics,Mascara,SastoDeal,1560.7,NPR,True
214,LOreal Voluminous Mascara,L'Oreal,Cosmetics,Mascara,Daraz Nepal,1980.48,NPR,True
215,LOreal Voluminous Mascara,L'Oreal,Cosmetics,Mascara,Amazon,2045.02,NPR,True
216,LOreal Voluminous Mascara,L'Oreal,Cosmetics,Mascara,HamroBazar,1758.7,NPR,False
217,Maybelline Eyeliner Black,Maybelline,Cosmetics,Eyeliner,SastoDeal,741.69,NPR,False
218,Maybelline Eyeliner Black,Maybelline,Cosmetics,Eyeliner,Daraz Nepal,1382.41,NPR,True
219,Maybelline Eyeliner Black,Maybelline,Cosmetics,Eyeliner,Amazon,972.36,NPR,False
220,Maybelline Eyeliner Black,Maybelline,Cosmetics,Eyeliner,HamroBazar,1243.63,NPR,False
221,LOreal Super Liner,L'Oreal,Cosmetics,Eyeliner,SastoDeal,1138.76,NPR,False
222,LOreal Super Liner,L'Oreal,Cosmetics,Eyeliner,Daraz Nepal,1254.61,NPR,True
223,LOreal Super Liner,L'Oreal,Cosmetics,Eyeliner,Amazon,1590.06,NPR,True
224,LOreal Super Liner,L'Oreal,Cosmetics,Eyeliner,HamroBazar,1405.36,NPR,True
225,NYX Eyebrow Pencil,NYX,Cosmetics,Eyebrow,SastoDeal,1713.56,NPR,False
226,NYX Eyebrow Pencil,NYX,Cosmetics,Eyebrow,Daraz Nepal,1924.47,NPR,True
227,NYX Eyebrow Pencil,NYX,Cosmetics,Eyebrow,Amazon,1425.54,NPR,True
228,NYX Eyebrow Pencil,NYX,Cosmetics,Eyebrow,HamroBazar,2012.57,NPR,True
229,Hada Labo Toner 170ml,Hada Labo,Cosmetics,Toner,SastoDeal,2125.5,NPR,True
230,Hada Labo Toner 170ml,Hada Labo,Cosmetics,Toner,Daraz Nepal,1911.69,NPR,True
231,Hada Labo Toner 170ml,Hada Labo,Cosmetics,Toner,Amazon,2523.27,NPR,True
232,Hada Labo Toner 170ml,Hada Labo,Cosmetics,Toner,HamroBazar,2042.99,NPR,True
233,Garnier Bright Toner,Garnier,Cosmetics,Toner,SastoDeal,608.33,NPR,True
234,Garnier Bright Toner,Garnier,Cosmetics,Toner,Daraz Nepal,623.48,NPR,True
235,Garnier Bright Toner,Garnier,Cosmetics,Toner,Amazon,804.55,NPR,True
236,Garnier Bright Toner,Garnier,Cosmetics,Toner,HamroBazar,1109.79,NPR,True
237,Etude House Toner 200ml,Etude House,Cosmetics,Toner,SastoDeal,2353.02,NPR,True
238,Etude House Toner 200ml,Etude House,Cosmetics,Toner,Daraz Nepal,2186.13,NPR,True
239,Etude House Toner 200ml,Etude House,Cosmetics,Toner,Amazon,2219.07,NPR,True
240,Etude House Toner 200ml,Etude House,Cosmetics,Toner,HamroBazar,2097.52,NPR,True
241,Lakme Sunscreen SPF 50,Lakme,Cosmetics,Sunscreen,SastoDeal,1046.24,NPR,True
242,Lakme Sunscreen SPF 50,Lakme,Cosmetics,Sunscreen,Daraz Nepal,962.82,NPR,False
243,Lakme Sunscreen SPF 50,Lakme,Cosmetics,Sunscreen,Amazon,955.39,NPR,False
244,Lakme Sunscreen SPF 50,Lakme,Cosmetics,Sunscreen,HamroBazar,1525.93,NPR,True
245,Neutrogena Sunscreen SPF 50,Neutrogena,Cosmetics,Sunscreen,SastoDeal,1333.53,NPR,True
246,Neutrogena Sunscreen SPF 50,Neutrogena,Cosmetics,Sunscreen,Daraz Nepal,2723.29,NPR,True
247,Neutrogena Sunscreen SPF 50,Neutrogena,Cosmetics,Sunscreen,Amazon,2592.1,NPR,True
248,Neutrogena Sunscreen SPF 50,Neutrogena,Cosmetics,Sunscreen,HamroBazar,2345.37,NPR,False
249,Maybelline Fit Me Foundation 30ml,Maybelline,Cosmetics,Foundation,SastoDeal,2252.74,NPR,False
250,Maybelline Fit Me Foundation 30ml,Maybelline,Cosmetics,Foundation,Daraz Nepal,2039.64,NPR,False
251,Maybelline Fit Me Foundation 30ml,Maybelline,Cosmetics,Foundation,Amazon,1495.28,NPR,True
252,Maybelline Fit Me Foundation 30ml,Maybelline,Cosmetics,Foundation,HamroBazar,1106.54,NPR,True
253,LOreal True Match Foundation,L'Oreal,Cosmetics,Foundation,SastoDeal,2226.64,NPR,True
254,LOreal True Match Foundation,L'Oreal,Cosmetics,Foundation,Daraz Nepal,1293.73,NPR,True
255,LOreal True Match Foundation,L'Oreal,Cosmetics,Foundation,Amazon,1923.01,NPR,True
256,LOreal True Match Foundation,L'Oreal,Cosmetics,Foundation,HamroBazar,1998.67,NPR,True
257,Revlon ColorStay Foundation,Revlon,Cosmetics,Foundation,SastoDeal,1773.44,NPR,True
258,Revlon ColorStay Foundation,Revlon,Cosmetics,Foundation,Daraz Nepal,2971.37,NPR,True
259,Revlon ColorStay Foundation,Revlon,Cosmetics,Foundation,Amazon,1893.17,NPR,True
260,Revlon ColorStay Foundation,Revlon,Cosmetics,Foundation,HamroBazar,2321.99,NPR,True
261,Wardah BB Cream 30ml,Wardah,Cosmetics,BB Cream,SastoDeal,1352.68,NPR,True
262,Wardah BB Cream 30ml,Wardah,Cosmetics,BB Cream,Daraz Nepal,839.78,NPR,True
263,Wardah BB Cream 30ml,Wardah,Cosmetics,BB Cream,Amazon,878.4,NPR,False
264,Wardah BB Cream 30ml,Wardah,Cosmetics,BB Cream,HamroBazar,1013.09,NPR,False
