product_id,product_name,brand,category,subcategory,seller,price_NPR,currency
P00065,Lifebuoy Soap 90g,Lifebuoy,Personal Care,Soap,SastoDeal,180.36,NPR
P00066,Lifebuoy Soap 90g,Lifebuoy,Personal Care,Soap,Daraz Nepal,172.0,NPR
P00067,Lifebuoy Soap 90g,Lifebuoy,Personal Care,Soap,Amazon,103.63,NPR
P00068,Lifebuoy Soap 90g,Lifebuoy,Personal Care,Soap,HamroBazar,79.01,NPR
P00069,Lux Soap 80g,Lux,Personal Care,Soap,SastoDeal,127.59,NPR
P00070,Lux Soap 80g,Lux,Personal Care,Soap,Daraz Nepal,121.15,NPR
P00071,Lux Soap 80g,Lux,Personal Care,Soap,Amazon,113.48,NPR
P00072,Lux Soap 80g,Lux,Personal Care,Soap,HamroBazar,212.29,NPR
P00073,Dove Soap 100g,Dove,Personal Care,Soap,SastoDeal,286.51,NPR
P00074,Dove Soap 100g,Dove,Personal Care,Soap,Daraz Nepal,179.79,NPR
P00075,Dove Soap 100g,Dove,Personal Care,Soap,Amazon,244.53,NPR
P00076,Dove Soap 100g,Dove,Personal Care,Soap,HamroBazar,195.17,NPR
P00077,Pears Soap 75g,Pears,Personal Care,Soap,SastoDeal,246.33,NPR
P00078,Pears Soap 75g,Pears,Personal Care,Soap,Daraz Nepal,173.42,NPR
P00079,Pears Soap 75g,Pears,Personal Care,Soap,Amazon,142.38,NPR
P00080,Pears Soap 75g,Pears,Personal Care,Soap,HamroBazar,139.46,NPR
P00081,Santoor Soap 100g,Santoor,Personal Care,Soap,SastoDeal,152.98,NPR
P00082,Santoor Soap 100g,Santoor,Personal Care,Soap,Daraz Nepal,114.16,NPR
P00083,Santoor Soap 100g,Santoor,Personal Care,Soap,Amazon,156.0,NPR
P00084,Santoor Soap 100g,Santoor,Personal Care,Soap,HamroBazar,196.72,NPR
P00085,Nivea Body Lotion 400ml,Nivea,Personal Care,Lotion,SastoDeal,831.53,NPR
P00086,Nivea Body Lotion 400ml,Nivea,Personal Care,Lotion,Daraz Nepal,691.07,NPR
P00087,Nivea Body Lotion 400ml,Nivea,Personal Care,Lotion,Amazon,1298.08,NPR
P00088,Nivea Body Lotion 400ml,Nivea,Personal Care,Lotion,HamroBazar,917.43,NPR
P00089,Nivea Body Lotion 200ml,Nivea,Personal Care,Lotion,SastoDeal,320.0,NPR
P00090,Nivea Body Lotion 200ml,Nivea,Personal Care,Lotion,Daraz Nepal,300.73,NPR
P00091,Nivea Body Lotion 200ml,Nivea,Personal Care,Lotion,Amazon,328.25,NPR
P00092,Nivea Body Lotion 200ml,Nivea,Personal Care,Lotion,HamroBazar,556.08,NPR
P00093,Vaseline Body Lotion 300ml,Vaseline,Personal Care,Lotion,SastoDeal,769.8,NPR
P00094,Vaseline Body Lotion 300ml,Vaseline,Personal Care,Lotion,Daraz Nepal,573.74,NPR
P00095,Vaseline Body Lotion 300ml,Vaseline,Personal Care,Lotion,Amazon,383.67,NPR
P00096,Vaseline Body Lotion 300ml,Vaseline,Personal Care,Lotion,HamroBazar,552.26,NPR
P00097,Dove Body Lotion 250ml,Dove,Personal Care,Lotion,SastoDeal,1117.4,NPR
P00098,Dove Body Lotion 250ml,Dove,Personal Care,Lotion,Daraz Nepal,804.51,NPR
P00099,Dove Body Lotion 250ml,Dove,Personal Care,Lotion,Amazon,1100.62,NPR
P00100,Dove Body Lotion 250ml,Dove,Personal Care,Lotion,HamroBazar,1026.72,NPR
P00101,Cetaphil Lotion 250ml,Cetaphil,Personal Care,Lotion,SastoDeal,915.5,NPR
P00102,Cetaphil Lotion 250ml,Cetaphil,Personal Care,Lotion,Daraz Nepal,1872.97,NPR
P00103,Cetaphil Lotion 250ml,Cetaphil,Personal Care,Lotion,Amazon,1820.31,NPR
P00104,Cetaphil Lotion 250ml,Cetaphil,Personal Care,Lotion,HamroBazar,1624.91,NPR
P00105,Garnier Body Lotion 400ml,Garnier,Personal Care,Lotion,SastoDeal,532.09,NPR
P00106,Garnier Body Lotion 400ml,Garnier,Personal Care,Lotion,Daraz Nepal,745.35,NPR
P00107,Garnier Body Lotion 400ml,Garnier,Personal Care,Lotion,Amazon,443.58,NPR
P00108,Garnier Body Lotion 400ml,Garnier,Personal Care,Lotion,HamroBazar,627.82,NPR
P00109,Parachute Coconut Oil 200ml,Parachute,Personal Care,Hair Oil,SastoDeal,307.04,NPR
P00110,Parachute Coconut Oil 200ml,Parachute,Personal Care,Hair Oil,Daraz Nepal,447.07,NPR
P00111,Parachute Coconut Oil 200ml,Parachute,Personal Care,Hair Oil,Amazon,425.24,NPR
P00112,Parachute Coconut Oil 200ml,Parachute,Personal Care,Hair Oil,HamroBazar,253.75,NPR
P00113,Bajaj Almond Oil 200ml,Bajaj,Personal Care,Hair Oil,SastoDeal,390.2,NPR
P00114,Bajaj Almond Oil 200ml,Bajaj,Personal Care,Hair Oil,Daraz Nepal,280.74,NPR
P00115,Bajaj Almond Oil 200ml,Bajaj,Personal Care,Hair Oil,Amazon,530.29,NPR
P00116,Bajaj Almond Oil 200ml,Bajaj,Personal Care,Hair Oil,HamroBazar,515.98,NPR
P00117,Colgate Toothpaste 150g,Colgate,Personal Care,Toothpaste,SastoDeal,263.56,NPR
P00118,Colgate Toothpaste 150g,Colgate,Personal Care,Toothpaste,Daraz Nepal,358.91,NPR
P00119,Colgate Toothpaste 150g,Colgate,Personal Care,Toothpaste,Amazon,350.51,NPR
P00120,Colgate Toothpaste 150g,Colgate,Personal Care,Toothpaste,HamroBazar,222.79,NPR
P00121,Colgate Toothpaste 100g,Colgate,Personal Care,Toothpaste,SastoDeal,290.13,NPR
P00122,Colgate Toothpaste 100g,Colgate,Personal Care,Toothpaste,Daraz Nepal,243.27,NPR
P00123,Colgate Toothpaste 100g,Colgate,Personal Care,Toothpaste,Amazon,293.51,NPR
P00124,Colgate Toothpaste 100g,Colgate,Personal Care,Toothpaste,HamroBazar,241.37,NPR
P00125,Sensodyne Toothpaste 100g,Sensodyne,Personal Care,Toothpaste,SastoDeal,400.34,NPR
P00126,Sensodyne Toothpaste 100g,Sensodyne,Personal Care,Toothpaste,Daraz Nepal,594.49,NPR
P00127,Sensodyne Toothpaste 100g,Sensodyne,Personal Care,Toothpaste,Amazon,411.69,NPR
P00128,Sensodyne Toothpaste 100g,Sensodyne,Personal Care,Toothpaste,HamroBazar,957.46,NPR
P00129,Pepsodent Toothpaste 150g,Pepsodent,Personal Care,Toothpaste,SastoDeal,388.47,NPR
P00130,Pepsodent Toothpaste 150g,Pepsodent,Personal Care,Toothpaste,Daraz Nepal,376.23,NPR
P00131,Pepsodent Toothpaste 150g,Pepsodent,Personal Care,Toothpaste,Amazon,239.95,NPR
P00132,Pepsodent Toothpaste 150g,Pepsodent,Personal Care,Toothpaste,HamroBazar,175.06,NPR
P00133,Close Up Toothpaste 120g,Close Up,Personal Care,Toothpaste,SastoDeal,360.72,NPR
P00134,Close Up Toothpaste 120g,Close Up,Personal Care,Toothpaste,Daraz Nepal,377.27,NPR
P00135,Close Up Toothpaste 120g,Close Up,Personal Care,Toothpaste,Amazon,170.56,NPR
P00136,Close Up Toothpaste 120g,Close Up,Personal Care,Toothpaste,HamroBazar,266.64,NPR
P00137,Oral-B Toothbrush Soft,Oral-B,Personal Care,Toothbrush,SastoDeal,276.99,NPR
P00138,Oral-B Toothbrush Soft,Oral-B,Personal Care,Toothbrush,Daraz Nepal,546.63,NPR
P00139,Oral-B Toothbrush Soft,Oral-B,Personal Care,Toothbrush,Amazon,548.68,NPR
P00140,Oral-B Toothbrush Soft,Oral-B,Personal Care,Toothbrush,HamroBazar,300.07,NPR
P00141,Colgate Toothbrush Medium,Colgate,Personal Care,Toothbrush,SastoDeal,210.3,NPR
P00142,Colgate Toothbrush Medium,Colgate,Personal Care,Toothbrush,Daraz Nepal,224.46,NPR
P00143,Colgate Toothbrush Medium,Colgate,Personal Care,Toothbrush,Amazon,170.36,NPR
P00144,Colgate Toothbrush Medium,Colgate,Personal Care,Toothbrush,HamroBazar,285.76,NPR
P00145,Gillette Shaving Cream 200ml,Gillette,Personal Care,Shaving,SastoDeal,733.5,NPR
P00146,Gillette Shaving Cream 200ml,Gillette,Personal Care,Shaving,Daraz Nepal,591.9,NPR
P00147,Gillette Shaving Cream 200ml,Gillette,Personal Care,Shaving,Amazon,811.33,NPR
P00148,Gillette Shaving Cream 200ml,Gillette,Personal Care,Shaving,HamroBazar,939.05,NPR
P00149,Gillette Fusion Razor,Gillette,Personal Care,Shaving,SastoDeal,845.12,NPR
P00150,Gillette Fusion Razor,Gillette,Personal Care,Shaving,Daraz Nepal,952.36,NPR
P00151,Gillette Fusion Razor,Gillette,Personal Care,Shaving,Amazon,1615.29,NPR
P00152,Gillette Fusion Razor,Gillette,Personal Care,Shaving,HamroBazar,1280.38,NPR
P00153,Old Spice Deodorant 150ml,Old Spice,Personal Care,Deodorant,SastoDeal,828.58,NPR
P00154,Old Spice Deodorant 150ml,Old Spice,Personal Care,Deodorant,Daraz Nepal,888.18,NPR
P00155,Old Spice Deodorant 150ml,Old Spice,Personal Care,Deodorant,Amazon,590.75,NPR
P00156,Old Spice Deodorant 150ml,Old Spice,Personal Care,Deodorant,HamroBazar,668.52,NPR
P00157,Rexona Deodorant 150ml,Rexona,Personal Care,Deodorant,SastoDeal,482.28,NPR
P00158,Rexona Deodorant 150ml,Rexona,Personal Care,Deodorant,Daraz Nepal,602.39,NPR
P00159,Rexona Deodorant 150ml,Rexona,Personal Care,Deodorant,Amazon,430.46,NPR
P00160,Rexona Deodorant 150ml,Rexona,Personal Care,Deodorant,HamroBazar,425.7,NPR
P00161,Axe Deodorant 150ml,Axe,Personal Care,Deodorant,SastoDeal,420.47,NPR
P00162,Axe Deodorant 150ml,Axe,Personal Care,Deodorant,Daraz Nepal,739.73,NPR
P00163,Axe Deodorant 150ml,Axe,Personal Care,Deodorant,Amazon,510.5,NPR
P00164,Axe Deodorant 150ml,Axe,Personal Care,Deodorant,HamroBazar,896.09,NPR
P00165,Nivea Deodorant 150ml,Nivea,Personal Care,Deodorant,SastoDeal,961.57,NPR
P00166,Nivea Deodorant 150ml,Nivea,Personal Care,Deodorant,Daraz Nepal,464.64,NPR
P00167,Nivea Deodorant 150ml,Nivea,Personal Care,Deodorant,Amazon,569.94,NPR
P00168,Nivea Deodorant 150ml,Nivea,Personal Care,Deodorant,HamroBazar,841.46,NPR
P00169,Himalaya Face Wash 150ml,Himalaya,Personal Care,Face Wash,SastoDeal,374.26,NPR
P00170,Himalaya Face Wash 150ml,Himalaya,Personal Care,Face Wash,Daraz Nepal,338.22,NPR
P00171,Himalaya Face Wash 150ml,Himalaya,Personal Care,Face Wash,Amazon,691.63,NPR
P00172,Himalaya Face Wash 150ml,Himalaya,Personal Care,Face Wash,HamroBazar,531.26,NPR
P00173,Garnier Face Wash 100ml,Garnier,Personal Care,Face Wash,SastoDeal,546.88,NPR
P00174,Garnier Face Wash 100ml,Garnier,Personal Care,Face Wash,Daraz Nepal,696.62,NPR
P00175,Garnier Face Wash 100ml,Garnier,Personal Care,Face Wash,Amazon,707.6,NPR
P00176,Garnier Face Wash 100ml,Garnier,Personal Care,Face Wash,HamroBazar,411.4,NPR
P00177,Ponds Face Wash 100g,Ponds,Personal Care,Face Wash,SastoDeal,299.74,NPR
P00178,Ponds Face Wash 100g,Ponds,Personal Care,Face Wash,Daraz Nepal,436.73,NPR
P00179,Ponds Face Wash 100g,Ponds,Personal Care,Face Wash,Amazon,433.67,NPR
P00180,Ponds Face Wash 100g,Ponds,Personal Care,Face Wash,HamroBazar,451.48,NPR
P00181,Himalaya Neem Face Pack 100g,Himalaya,Personal Care,Face Pack,SastoDeal,600.79,NPR
P00182,Himalaya Neem Face Pack 100g,Himalaya,Personal Care,Face Pack,Daraz Nepal,576.28,NPR
P00183,Himalaya Neem Face Pack 100g,Himalaya,Personal Care,Face Pack,Amazon,713.03,NPR
P00184,Himalaya Neem Face Pack 100g,Himalaya,Personal Care,Face Pack,HamroBazar,323.3,NPR
P00185,Biotique Almond Oil 200ml,Biotique,Personal Care,Hair Oil,SastoDeal,513.26,NPR
P00186,Biotique Almond Oil 200ml,Biotique,Personal Care,Hair Oil,Daraz Nepal,482.87,NPR
P00187,Biotique Almond Oil 200ml,Biotique,Personal Care,Hair Oil,Amazon,733.6,NPR
P00188,Biotique Almond Oil 200ml,Biotique,Personal Care,Hair Oil,HamroBazar,439.36,NPR
P00189,Dove Conditioner 335ml,Dove,Personal Care,Conditioner,SastoDeal,616.95,NPR
P00190,Dove Conditioner 335ml,Dove,Personal Care,Conditioner,Daraz Nepal,803.0,NPR
P00191,Dove Conditioner 335ml,Dove,Personal Care,Conditioner,Amazon,783.75,NPR
P00192,Dove Conditioner 335ml,Dove,Personal Care,Conditioner,HamroBazar,680.55,NPR
P00193,Pantene Conditioner 320ml,Pantene,Personal Care,Conditioner,SastoDeal,577.38,NPR
P00194,Pantene Conditioner 320ml,Pantene,Personal Care,Conditioner,Daraz Nepal,1001.66,NPR
P00195,Pantene Conditioner 320ml,Pantene,Personal Care,Conditioner,Amazon,699.17,NPR
P00196,Pantene Conditioner 320ml,Pantene,Personal Care,Conditioner,HamroBazar,962.65,NPR
P00197,Head & Shoulders Conditioner 320ml,Head & Shoulders,Personal Care,Conditioner,SastoDeal,730.2,NPR
P00198,Head & Shoulders Conditioner 320ml,Head & Shoulders,Personal Care,Conditioner,Daraz Nepal,430.35,NPR
P00199,Head & Shoulders Conditioner 320ml,Head & Shoulders,Personal Care,Conditioner,Amazon,999.57,NPR
P00200,Head & Shoulders Conditioner 320ml,Head & Shoulders,Personal Care,Conditioner,HamroBazar,901.62,NPR
P00201,Listerine Mouthwash 500ml,Listerine,Personal Care,Mouthwash,SastoDeal,1275.82,NPR
P00202,Listerine Mouthwash 500ml,Listerine,Personal Care,Mouthwash,Daraz Nepal,1242.57,NPR
P00203,Listerine Mouthwash 500ml,Listerine,Personal Care,Mouthwash,Amazon,1181.98,NPR
P00204,Listerine Mouthwash 500ml,Listerine,Personal Care,Mouthwash,HamroBazar,649.72,NPR
P00205,Colgate Mouthwash 500ml,Colgate,Personal Care,Mouthwash,SastoDeal,829.66,NPR
P00206,Colgate Mouthwash 500ml,Colgate,Personal Care,Mouthwash,Daraz Nepal,633.9,NPR
P00207,Colgate Mouthwash 500ml,Colgate,Personal Care,Mouthwash,Amazon,768.75,NPR
P00208,Colgate Mouthwash 500ml,Colgate,Personal Care,Mouthwash,HamroBazar,522.22,NPR
P00209,Veet Hair Removal Cream 100g,Veet,Personal Care,Hair Removal,SastoDeal,596.01,NPR
P00210,Veet Hair Removal Cream 100g,Veet,Personal Care,Hair Removal,Daraz Nepal,941.63,NPR
P00211,Veet Hair Removal Cream 100g,Veet,Personal Care,Hair Removal,Amazon,531.17,NPR
P00212,Veet Hair Removal Cream 100g,Veet,Personal Care,Hair Removal,HamroBazar,826.92,NPR
P00213,Nair Hair Removal Cream 110g,Nair,Personal Care,Hair Removal,SastoDeal,706.66,NPR
P00214,Nair Hair Removal Cream 110g,Nair,Personal Care,Hair Removal,Daraz Nepal,686.49,NPR
P00215,Nair Hair Removal Cream 110g,Nair,Personal Care,Hair Removal,Amazon,1023.11,NPR
P00216,Nair Hair Removal Cream 110g,Nair,Personal Care,Hair Removal,HamroBazar,1047.12,NPR
P00217,Nivea Men Face Wash 100ml,Nivea,Personal Care,Face Wash,SastoDeal,644.56,NPR
P00218,Nivea Men Face Wash 100ml,Nivea,Personal Care,Face Wash,Daraz Nepal,730.76,NPR
P00219,Nivea Men Face Wash 100ml,Nivea,Personal Care,Face Wash,Amazon,432.04,NPR
P00220,Nivea Men Face Wash 100ml,Nivea,Personal Care,Face Wash,HamroBazar,507.26,NPR
P00221,Garnier Men Face Wash 100ml,Garnier,Personal Care,Face Wash,SastoDeal,706.23,NPR
P00222,Garnier Men Face Wash 100ml,Garnier,Personal Care,Face Wash,Daraz Nepal,534.84,NPR
P00223,Garnier Men Face Wash 100ml,Garnier,Personal Care,Face Wash,Amazon,518.57,NPR
P00224,Garnier Men Face Wash 100ml,Garnier,Personal Care,Face Wash,HamroBazar,609.11,NPR
P00225,Dove Shampoo 500ml,Dove,Personal Care,Shampoo,SastoDeal,521.16,NPR
P00226,Dove Shampoo 500ml,Dove,Personal Care,Shampoo,Daraz Nepal,900.61,NPR
P00227,Dove Shampoo 500ml,Dove,Personal Care,Shampoo,Amazon,842.05,NPR
P00228,Dove Shampoo 500ml,Dove,Personal Care,Shampoo,HamroBazar,1093.96,NPR
P00229,Dove Shampoo 200ml,Dove,Personal Care,Shampoo,SastoDeal,312.97,NPR
P00230,Dove Shampoo 200ml,Dove,Personal Care,Shampoo,Daraz Nepal,634.31,NPR
P00231,Dove Shampoo 200ml,Dove,Personal Care,Shampoo,Amazon,282.04,NPR
P00232,Dove Shampoo 200ml,Dove,Personal Care,Shampoo,HamroBazar,324.33,NPR
P00233,Pantene Shampoo 400ml,Pantene,Personal Care,Shampoo,SastoDeal,745.12,NPR
P00234,Pantene Shampoo 400ml,Pantene,Personal Care,Shampoo,Daraz Nepal,791.62,NPR
P00235,Pantene Shampoo 400ml,Pantene,Personal Care,Shampoo,Amazon,536.42,NPR
P00236,Pantene Shampoo 400ml,Pantene,Personal Care,Shampoo,HamroBazar,469.53,NPR
P00237,Pantene Shampoo 200ml,Pantene,Personal Care,Shampoo,SastoDeal,540.5,NPR
P00238,Pantene Shampoo 200ml,Pantene,Personal Care,Shampoo,Daraz Nepal,308.64,NPR
P00239,Pantene Shampoo 200ml,Pantene,Personal Care,Shampoo,Amazon,434.03,NPR
P00240,Pantene Shampoo 200ml,Pantene,Personal Care,Shampoo,HamroBazar,442.98,NPR
P00241,Head & Shoulders Shampoo 330ml,Head & Shoulders,Personal Care,Shampoo,SastoDeal,618.96,NPR
P00242,Head & Shoulders Shampoo 330ml,Head & Shoulders,Personal Care,Shampoo,Daraz Nepal,712.69,NPR
P00243,Head & Shoulders Shampoo 330ml,Head & Shoulders,Personal Care,Shampoo,Amazon,677.99,NPR
P00244,Head & Shoulders Shampoo 330ml,Head & Shoulders,Personal Care,Shampoo,HamroBazar,912.78,NPR
P00245,Head & Shoulders Shampoo 180ml,Head & Shoulders,Personal Care,Shampoo,SastoDeal,265.36,NPR
P00246,Head & Shoulders Shampoo 180ml,Head & Shoulders,Personal Care,Shampoo,Daraz Nepal,429.18,NPR
P00247,Head & Shoulders Shampoo 180ml,Head & Shoulders,Personal Care,Shampoo,Amazon,276.38,NPR
P00248,Head & Shoulders Shampoo 180ml,Head & Shoulders,Personal Care,Shampoo,HamroBazar,326.65,NPR
P00249,Sunsilk Shampoo 320ml,Sunsilk,Personal Care,Shampoo,SastoDeal,518.68,NPR
P00250,Sunsilk Shampoo 320ml,Sunsilk,Personal Care,Shampoo,Daraz Nepal,370.0,NPR
P00251,Sunsilk Shampoo 320ml,Sunsilk,Personal Care,Shampoo,Amazon,376.47,NPR
P00252,Sunsilk Shampoo 320ml,Sunsilk,Personal Care,Shampoo,HamroBazar,550.75,NPR
P00253,Sunsilk Shampoo 160ml,Sunsilk,Personal Care,Shampoo,SastoDeal,157.41,NPR
P00254,Sunsilk Shampoo 160ml,Sunsilk,Personal Care,Shampoo,Daraz Nepal,249.99,NPR
P00255,Sunsilk Shampoo 160ml,Sunsilk,Personal Care,Shampoo,Amazon,379.63,NPR
P00256,Sunsilk Shampoo 160ml,Sunsilk,Personal Care,Shampoo,HamroBazar,379.06,NPR
P00257,Rejoice Shampoo 340ml,Rejoice,Personal Care,Shampoo,SastoDeal,257.11,NPR
P00258,Rejoice Shampoo 340ml,Rejoice,Personal Care,Shampoo,Daraz Nepal,308.87,NPR
P00259,Rejoice Shampoo 340ml,Rejoice,Personal Care,Shampoo,Amazon,328.12,NPR
P00260,Rejoice Shampoo 340ml,Rejoice,Personal Care,Shampoo,HamroBazar,575.31,NPR
P00261,TRESemme Shampoo 400ml,TRESemme,Personal Care,Shampoo,SastoDeal,974.94,NPR
P00262,TRESemme Shampoo 400ml,TRESemme,Personal Care,Shampoo,Daraz Nepal,973.94,NPR
P00263,TRESemme Shampoo 400ml,TRESemme,Personal Care,Shampoo,Amazon,652.8,NPR
P00264,TRESemme Shampoo 400ml,TRESemme,Personal Care,Shampoo,HamroBazar,519.38,NPR
P00265,Clinic Plus Shampoo 340ml,Clinic Plus,Personal Care,Shampoo,SastoDeal,430.12,NPR
P00266,Clinic Plus Shampoo 340ml,Clinic Plus,Personal Care,Shampoo,Daraz Nepal,391.06,NPR
P00267,Clinic Plus Shampoo 340ml,Clinic Plus,Personal Care,Shampoo,Amazon,363.5,NPR
P00268,Clinic Plus Shampoo 340ml,Clinic Plus,Personal Care,Shampoo,HamroBazar,476.17,NPR
P00269,Clear Shampoo 330ml,Clear,Personal Care,Shampoo,SastoDeal,696.61,NPR
P00270,Clear Shampoo 330ml,Clear,Personal Care,Shampoo,Daraz Nepal,354.15,NPR
P00271,Clear Shampoo 330ml,Clear,Personal Care,Shampoo,Amazon,783.07,NPR
P00272,Clear Shampoo 330ml,Clear,Personal Care,Shampoo,HamroBazar,508.67,NPR
