product_id,product_name,brand,category,subcategory,seller,price_NPR,currency,in_stock
115,Bajaj Almond Oil 200ml,Bajaj,Personal Care,Hair Oil,Amazon,408.79,NPR,True
116,Bajaj Almond Oil 200ml,Bajaj,Personal Care,Hair Oil,HamroBazar,273.9,NPR,False
117,Colgate Toothpaste 150g,Colgate,Personal Care,Toothpaste,SastoDeal,196.1,NPR,False
118,Colgate Toothpaste 150g,Colgate,Personal Care,Toothpaste,Daraz Nepal,244.29,NPR,True
119,Colgate Toothpaste 150g,Colgate,Personal Care,Toothpaste,Amazon,212.81,NPR,True
120,Colgate Toothpaste 150g,Colgate,Personal Care,Toothpaste,HamroBazar,256.38,NPR,True
121,Colgate Toothpaste 100g,Colgate,Personal Care,Toothpaste,SastoDeal,144.84,NPR,True
122,Colgate Toothpaste 100g,Colgate,Personal Care,Toothpaste,Daraz Nepal,292.87,NPR,True
123,Colgate Toothpaste 100g,Colgate,Personal Care,Toothpaste,Amazon,277.38,NPR,True
124,Colgate Toothpaste 100g,Colgate,Personal Care,Toothpaste,HamroBazar,286.12,NPR,True
125,Sensodyne Toothpaste 100g,Sensodyne,Personal Care,Toothpaste,SastoDeal,834.85,NPR,True
126,Sensodyne Toothpaste 100g,Sensodyne,Personal Care,Toothpaste,Daraz Nepal,490.12,NPR,True
127,Sensodyne Toothpaste 100g,Sensodyne,Personal Care,Toothpaste,Amazon,419.85,NPR,False
128,Sensodyne Toothpaste 100g,Sensodyne,Personal Care,Toothpaste,HamroBazar,499.94,NPR,True
129,Pepsodent Toothpaste 150g,Pepsodent,Personal Care,Toothpaste,SastoDeal,319.9,NPR,True
130,Pepsodent Toothpaste 150g,Pepsodent,Personal Care,Toothpaste,Daraz Nepal,248.42,NPR,True
131,Pepsodent Toothpaste 150g,Pepsodent,Personal Care,Toothpaste,Amazon,392.2,NPR,False
132,Pepsodent Toothpaste 150g,Pepsodent,Personal Care,Toothpaste,HamroBazar,208.88,NPR,True
133,Close Up Toothpaste 120g,Close Up,Personal Care,Toothpaste,SastoDeal,327.32,NPR,True
134,Close Up Toothpaste 120g,Close Up,Personal Care,Toothpaste,Daraz Nepal,269.17,NPR,True
135,Close Up Toothpaste 120g,Close Up,Personal Care,Toothpaste,Amazon,205.46,NPR,True
136,Close Up Toothpaste 120g,Close Up,Personal Care,Toothpaste,HamroBazar,337.86,NPR,True
137,Oral-B Toothbrush Soft,Oral-B,Personal Care,Toothbrush,SastoDeal,471.03,NPR,True
138,Oral-B Toothbrush Soft,Oral-B,Personal Care,Toothbrush,Daraz Nepal,591.81,NPR,True
139,Oral-B Toothbrush Soft,Oral-B,Personal Care,Toothbrush,Amazon,591.42,NPR,True
140,Oral-B Toothbrush Soft,Oral-B,Personal Care,Toothbrush,HamroBazar,551.88,NPR,True
141,Colgate Toothbrush Medium,Colgate,Personal Care,Toothbrush,SastoDeal,168.07,NPR,True
142,Colgate Toothbrush Medium,Colgate,Personal Care,Toothbrush,Daraz Nepal,231.03,NPR,True
143,Colgate Toothbrush Medium,Colgate,Personal Care,Toothbrush,Amazon,177.12,NPR,True
144,Colgate Toothbrush Medium,Colgate,Personal Care,Toothbrush,HamroBazar,145.22,NPR,True
145,Gillette Shaving Cream 200ml,Gillette,Personal Care,Shaving,SastoDeal,1040.24,NPR,True
146,Gillette Shaving Cream 200ml,Gillette,Personal Care,Shaving,Daraz Nepal,644.37,NPR,False
147,Gillette Shaving Cream 200ml,Gillette,Personal Care,Shaving,Amazon,736.42,NPR,True
148,Gillette Shaving Cream 200ml,Gillette,Personal Care,Shaving,HamroBazar,477.0,NPR,True
149,Gillette Fusion Razor,Gillette,Personal Care,Shaving,SastoDeal,1238.29,NPR,True
150,Gillette Fusion Razor,Gillette,Personal Care,Shaving,Daraz Nepal,1471.18,NPR,True
151,Gillette Fusion Razor,Gillette,Personal Care,Shaving,Amazon,1431.32,NPR,True
152,Gillette Fusion Razor,Gillette,Personal Care,Shaving,HamroBazar,1015.36,NPR,True
153,Old Spice Deodorant 150ml,Old Spice,Personal Care,Deodorant,SastoDeal,957.7,NPR,True
154,Old Spice Deodorant 150ml,Old Spice,Personal Care,Deodorant,Daraz Nepal,1020.22,NPR,True
155,Old Spice Deodorant 150ml,Old Spice,Personal Care,Deodorant,Amazon,1072.78,NPR,True
156,Old Spice Deodorant 150ml,Old Spice,Personal Care,Deodorant,HamroBazar,1054.21,NPR,False
157,Rexona Deodorant 150ml,Rexona,Personal Care,Deodorant,SastoDeal,565.89,NPR,True
158,Rexona Deodorant 150ml,Rexona,Personal Care,Deodorant,Daraz Nepal,403.59,NPR,False
159,Rexona Deodorant 150ml,Rexona,Personal Care,Deodorant,Amazon,795.99,NPR,True
160,Rexona Deodorant 150ml,Rexona,Personal Care,Deodorant,HamroBazar,436.05,NPR,True
161,Axe Deodorant 150ml,Axe,Personal Care,Deodorant,SastoDeal,473.39,NPR,True
162,Axe Deodorant 150ml,Axe,Personal Care,Deodorant,Daraz Nepal,627.79,NPR,True
163,Axe Deodorant 150ml,Axe,Personal Care,Deodorant,Amazon,857.46,NPR,True
164,Axe Deodorant 150ml,Axe,Personal Care,Deodorant,HamroBazar,893.33,NPR,True
165,Nivea Deodorant 150ml,Nivea,Personal Care,Deodorant,SastoDeal,816.43,NPR,True
166,Nivea Deodorant 150ml,Nivea,Personal Care,Deodorant,Daraz Nepal,1043.2,NPR,True
167,Nivea Deodorant 150ml,Nivea,Personal Care,Deodorant,Amazon,535.44,NPR,False
168,Nivea Deodorant 150ml,Nivea,Personal Care,Deodorant,HamroBazar,513.77,NPR,True
169,Himalaya Face Wash 150ml,Himalaya,Personal Care,Face Wash,SastoDeal,501.31,NPR,False
170,Himalaya Face Wash 150ml,Himalaya,Personal Care,Face Wash,Daraz Nepal,312.57,NPR,True
171,Himalaya Face Wash 150ml,Himalaya,Personal Care,Face Wash,Amazon,430.18,NPR,True
172,Himalaya Face Wash 150ml,Himalaya,Personal Care,Face Wash,HamroBazar,490.4,NPR,True
173,Garnier Face Wash 100ml,Garnier,Personal Care,Face Wash,SastoDeal,497.4,NPR,True
174,Garnier Face Wash 100ml,Garnier,Personal Care,Face Wash,Daraz Nepal,431.66,NPR,False
175,Garnier Face Wash 100ml,Garnier,Personal Care,Face Wash,Amazon,420.03,NPR,True
176,Garnier Face Wash 100ml,Garnier,Personal Care,Face Wash,HamroBazar,529.44,NPR,True
177,Ponds Face Wash 100g,Ponds,Personal Care,Face Wash,SastoDeal,631.55,NPR,True
178,Ponds Face Wash 100g,Ponds,Personal Care,Face Wash,Daraz Nepal,315.19,NPR,True
179,Ponds Face Wash 100g,Ponds,Personal Care,Face Wash,Amazon,330.68,NPR,True
180,Ponds Face Wash 100g,Ponds,Personal Care,Face Wash,HamroBazar,328.82,NPR,True
181,Dove Shampoo 500ml,Dove,Personal Care,Shampoo,SastoDeal,649.01,NPR,True
182,Dove Shampoo 500ml,Dove,Personal Care,Shampoo,Daraz Nepal,974.71,NPR,False
183,Dove Shampoo 500ml,Dove,Personal Care,Shampoo,Amazon,764.71,NPR,True
184,Dove Shampoo 500ml,Dove,Personal Care,Shampoo,HamroBazar,653.97,NPR,True
185,Dove Shampoo 200ml,Dove,Personal Care,Shampoo,SastoDeal,556.85,NPR,True
186,Dove Shampoo 200ml,Dove,Personal Care,Shampoo,Daraz Nepal,448.28,NPR,True
187,Dove Shampoo 200ml,Dove,Personal Care,Shampoo,Amazon,567.38,NPR,True
188,Dove Shampoo 200ml,Dove,Personal Care,Shampoo,HamroBazar,627.32,NPR,False
189,Pantene Shampoo 400ml,Pantene,Personal Care,Shampoo,SastoDeal,436.05,NPR,True
190,Pantene Shampoo 400ml,Pantene,Personal Care,Shampoo,Daraz Nepal,936.62,NPR,True
191,Pantene Shampoo 400ml,Pantene,Personal Care,Shampoo,Amazon,507.37,NPR,True
192,Pantene Shampoo 400ml,Pantene,Personal Care,Shampoo,HamroBazar,405.88,NPR,True
193,Pantene Shampoo 200ml,Pantene,Personal Care,Shampoo,SastoDeal,290.65,NPR,True
194,Pantene Shampoo 200ml,Pantene,Personal Care,Shampoo,Daraz Nepal,261.07,NPR,True
195,Pantene Shampoo 200ml,Pantene,Personal Care,Shampoo,Amazon,360.13,NPR,True
196,Pantene Shampoo 200ml,Pantene,Personal Care,Shampoo,HamroBazar,411.11,NPR,True
197,Head & Shoulders Shampoo 330ml,Head & Shoulders,Personal Care,Shampoo,SastoDeal,637.86,NPR,True
198,Head & Shoulders Shampoo 330ml,Head & Shoulders,Personal Care,Shampoo,Daraz Nepal,582.32,NPR,True
199,Head & Shoulders Shampoo 330ml,Head & Shoulders,Personal Care,Shampoo,Amazon,726.71,NPR,False
200,Head & Shoulders Shampoo 330ml,Head & Shoulders,Personal Care,Shampoo,HamroBazar,390.29,NPR,True
201,Head & Shoulders Shampoo 180ml,Head & Shoulders,Personal Care,Shampoo,SastoDeal,484.75,NPR,True
202,Head & Shoulders Shampoo 180ml,Head & Shoulders,Personal Care,Shampoo,Daraz Nepal,372.26,NPR,True
203,Head & Shoulders Shampoo 180ml,Head & Shoulders,Personal Care,Shampoo,Amazon,206.89,NPR,True
204,Head & Shoulders Shampoo 180ml,Head & Shoulders,Personal Care,Shampoo,HamroBazar,267.8,NPR,True
205,Sunsilk Shampoo 320ml,Sunsilk,Personal Care,Shampoo,SastoDeal,498.29,NPR,True
206,Sunsilk Shampoo 320ml,Sunsilk,Personal Care,Shampoo,Daraz Nepal,508.0,NPR,False
207,Sunsilk Shampoo 320ml,Sunsilk,Personal Care,Shampoo,Amazon,295.59,NPR,False
208,Sunsilk Shampoo 320ml,Sunsilk,Personal Care,Shampoo,HamroBazar,282.39,NPR,True
209,Sunsilk Shampoo 160ml,Sunsilk,Personal Care,Shampoo,SastoDeal,259.32,NPR,False
210,Sunsilk Shampoo 160ml,Sunsilk,Personal Care,Shampoo,Daraz Nepal,324.24,NPR,True
211,Sunsilk Shampoo 160ml,Sunsilk,Personal Care,Shampoo,Amazon,218.5,NPR,True
212,Sunsilk Shampoo 160ml,Sunsilk,Personal Care,Shampoo,HamroBazar,334.02,NPR,True
213,Rejoice Shampoo 340ml,Rejoice,Personal Care,Shampoo,SastoDeal,426.53,NPR,True
214,Rejoice Shampoo 340ml,Rejoice,Personal Care,Shampoo,Daraz Nepal,574.22,NPR,True
215,Rejoice Shampoo 340ml,Rejoice,Personal Care,Shampoo,Amazon,328.81,NPR,True
216,Rejoice Shampoo 340ml,Rejoice,Personal Care,Shampoo,HamroBazar,330.26,NPR,True
217,TRESemme Shampoo 400ml,TRESemme,Personal Care,Shampoo,SastoDeal,811.45,NPR,True
218,TRESemme Shampoo 400ml,TRESemme,Personal Care,Shampoo,Daraz Nepal,553.97,NPR,False
219,TRESemme Shampoo 400ml,TRESemme,Personal Care,Shampoo,Amazon,748.86,NPR,True
220,TRESemme Shampoo 400ml,TRESemme,Personal Care,Shampoo,HamroBazar,468.91,NPR,False
221,Clinic Plus Shampoo 340ml,Clinic Plus,Personal Care,Shampoo,SastoDeal,216.58,NPR,True
222,Clinic Plus Shampoo 340ml,Clinic Plus,Personal Care,Shampoo,Daraz Nepal,264.69,NPR,False
223,Clinic Plus Shampoo 340ml,Clinic Plus,Personal Care,Shampoo,Amazon,307.75,NPR,True
224,Clinic Plus Shampoo 340ml,Clinic Plus,Personal Care,Shampoo,HamroBazar,332.9,NPR,True
225,Clear Shampoo 330ml,Clear,Personal Care,Shampoo,SastoDeal,670.64,NPR,True
226,Clear Shampoo 330ml,Clear,Personal Care,Shampoo,Daraz Nepal,835.55,NPR,False
227,Clear Shampoo 330ml,Clear,Personal Care,Shampoo,Amazon,760.83,NPR,True
228,Clear Shampoo 330ml,Clear,Personal Care,Shampoo,HamroBazar,663.25,NPR,True
229,Dove Body Wash 500ml,Dove,Personal Care,Body Wash,SastoDeal,926.63,NPR,False
230,Dove Body Wash 500ml,Dove,Personal Care,Body Wash,Daraz Nepal,830.95,NPR,True
231,Dove Body Wash 500ml,Dove,Personal Care,Body Wash,Amazon,1128.12,NPR,True
232,Dove Body Wash 500ml,Dove,Personal Care,Body Wash,HamroBazar,1017.38,NPR,True
233,Lifebuoy Body Wash 450ml,Lifebuoy,Personal Care,Body Wash,SastoDeal,751.23,NPR,True
234,Lifebuoy Body Wash 450ml,Lifebuoy,Personal Care,Body Wash,Daraz Nepal,531.68,NPR,True
235,Lifebuoy Body Wash 450ml,Lifebuoy,Personal Care,Body Wash,Amazon,329.8,NPR,True
236,Lifebuoy Body Wash 450ml,Lifebuoy,Personal Care,Body Wash,HamroBazar,429.03,NPR,True
237,Dettol Body Wash 450ml,Dettol,Personal Care,Body Wash,SastoDeal,387.25,NPR,False
238,Dettol Body Wash 450ml,Dettol,Personal Care,Body Wash,Daraz Nepal,853.3,NPR,True
239,Dettol Body Wash 450ml,Dettol,Personal Care,Body Wash,Amazon,484.4,NPR,True
240,Dettol Body Wash 450ml,Dettol,Personal Care,Body Wash,HamroBazar,846.8,NPR,True
241,Dettol Soap 100g,Dettol,Personal Care,Soap,SastoDeal,239.75,NPR,False
242,Dettol Soap 100g,Dettol,Personal Care,Soap,Daraz Nepal,105.7,NPR,True
243,Dettol Soap 100g,Dettol,Personal Care,Soap,Amazon,202.76,NPR,False
244,Dettol Soap 100g,Dettol,Personal Care,Soap,HamroBazar,184.77,NPR,True
245,Lifebuoy Soap 90g,Lifebuoy,Personal Care,Soap,SastoDeal,108.62,NPR,True
246,Lifebuoy Soap 90g,Lifebuoy,Personal Care,Soap,Daraz Nepal,106.27,NPR,True
247,Lifebuoy Soap 90g,Lifebuoy,Personal Care,Soap,Amazon,169.12,NPR,True
248,Lifebuoy Soap 90g,Lifebuoy,Personal Care,Soap,HamroBazar,79.39,NPR,True
249,Lux Soap 80g,Lux,Personal Care,Soap,SastoDeal,118.86,NPR,False
250,Lux Soap 80g,Lux,Personal Care,Soap,Daraz Nepal,102.34,NPR,True
251,Lux Soap 80g,Lux,Personal Care,Soap,Amazon,165.69,NPR,True
252,Lux Soap 80g,Lux,Personal Care,Soap,HamroBazar,199.22,NPR,True
253,Dove Soap 100g,Dove,Personal Care,Soap,SastoDeal,277.41,NPR,True
254,Dove Soap 100g,Dove,Personal Care,Soap,Daraz Nepal,215.02,NPR,True
255,Dove Soap 100g,Dove,Personal Care,Soap,Amazon,207.29,NPR,True
256,Dove Soap 100g,Dove,Personal Care,Soap,HamroBazar,156.16,NPR,True
257,Pears Soap 75g,Pears,Personal Care,Soap,SastoDeal,228.32,NPR,True
258,Pears Soap 75g,Pears,Personal Care,Soap,Daraz Nepal,198.18,NPR,True
259,Pears Soap 75g,Pears,Personal Care,Soap,Amazon,136.29,NPR,False
260,Pears Soap 75g,Pears,Personal Care,Soap,HamroBazar,225.02,NPR,True
261,Santoor Soap 100g,Santoor,Personal Care,Soap,SastoDeal,123.91,NPR,False
262,Santoor Soap 100g,Santoor,Personal Care,Soap,Daraz Nepal,155.49,NPR,True
263,Santoor Soap 100g,Santoor,Personal Care,Soap,Amazon,81.37,NPR,True
264,Santoor Soap 100g,Santoor,Personal Care,Soap,HamroBazar,135.35,NPR,True
265,Nivea Body Lotion 400ml,Nivea,Personal Care,Lotion,SastoDeal,585.25,NPR,True
266,Nivea Body Lotion 400ml,Nivea,Personal Care,Lotion,Daraz Nepal,1198.1,NPR,True
267,Nivea Body Lotion 400ml,Nivea,Personal Care,Lotion,Amazon,1125.81,NPR,True
268,Nivea Body Lotion 400ml,Nivea,Personal Care,Lotion,HamroBazar,669.5,NPR,True
269,Nivea Body Lotion 200ml,Nivea,Personal Care,Lotion,SastoDeal,601.81,NPR,True
270,Nivea Body Lotion 200ml,Nivea,Personal Care,Lotion,Daraz Nepal,356.22,NPR,True
271,Nivea Body Lotion 200ml,Nivea,Personal Care,Lotion,Amazon,319.16,NPR,True
272,Nivea Body Lotion 200ml,Nivea,Personal Care,Lotion,HamroBazar,422.4,NPR,True
273,Vaseline Body Lotion 300ml,Vaseline,Personal Care,Lotion,SastoDeal,507.82,NPR,True
274,Vaseline Body Lotion 300ml,Vaseline,Personal Care,Lotion,Daraz Nepal,617.09,NPR,False
275,Vaseline Body Lotion 300ml,Vaseline,Personal Care,Lotion,Amazon,693.82,NPR,True
