product_id,product_name,brand,category,subcategory,seller,price_NPR,currency
P25049,Neutrogena Hydro Boost 50ml,Neutrogena,Cosmetics,Moisturizer,SastoDeal,2805.72,NPR
P25050,Neutrogena Hydro Boost 50ml,Neutrogena,Cosmetics,Moisturizer,Daraz Nepal,3397.3,NPR
P25051,Neutrogena Hydro Boost 50ml,Neutrogena,Cosmetics,Moisturizer,Amazon,2674.77,NPR
P25052,Neutrogena Hydro Boost 50ml,Neutrogena,Cosmetics,Moisturizer,HamroBazar,3829.96,NPR
P25053,Olay Total Effects Cream 50g,Olay,Cosmetics,Moisturizer,SastoDeal,2165.64,NPR
P25054,Olay Total Effects Cream 50g,Olay,Cosmetics,Moisturizer,Daraz Nepal,1505.3,NPR
P25055,Olay Total Effects Cream 50g,Olay,Cosmetics,Moisturizer,Amazon,2832.24,NPR
P25056,Olay Total Effects Cream 50g,Olay,Cosmetics,Moisturizer,HamroBazar,2304.88,NPR
P25057,Ponds White Beauty Cream 50g,Ponds,Cosmetics,Face Cream,SastoDeal,851.54,NPR
P25058,Ponds White Beauty Cream 50g,Ponds,Cosmetics,Face Cream,Daraz Nepal,592.55,NPR
P25059,Ponds White Beauty Cream 50g,Ponds,Cosmetics,Face Cream,Amazon,1021.41,NPR
P25060,Ponds White Beauty Cream 50g,Ponds,Cosmetics,Face Cream,HamroBazar,1025.37,NPR
P25061,Fair & Lovely Cream 50g,Fair & Lovely,Cosmetics,Face Cream,SastoDeal,504.89,NPR
P25062,Fair & Lovely Cream 50g,Fair & Lovely,Cosmetics,Face Cream,Daraz Nepal,574.33,NPR
P25063,Fair & Lovely Cream 50g,Fair & Lovely,Cosmetics,Face Cream,Amazon,403.49,NPR
P25064,Fair & Lovely Cream 50g,Fair & Lovely,Cosmetics,Face Cream,HamroBazar,483.09,NPR
P25065,Himalaya Neem Cream 50g,Himalaya,Cosmetics,Face Cream,SastoDeal,600.1,NPR
P25066,Himalaya Neem Cream 50g,Himalaya,Cosmetics,Face Cream,Daraz Nepal,511.95,NPR
P25067,Himalaya Neem Cream 50g,Himalaya,Cosmetics,Face Cream,Amazon,632.43,NPR
P25068,Himalaya Neem Cream 50g,Himalaya,Cosmetics,Face Cream,HamroBazar,695.35,NPR
P25069,Garnier Micellar Water 400ml,Garnier,Cosmetics,Cleanser,SastoDeal,913.56,NPR
P25070,Garnier Micellar Water 400ml,Garnier,Cosmetics,Cleanser,Daraz Nepal,1350.33,NPR
P25071,Garnier Micellar Water 400ml,Garnier,Cosmetics,Cleanser,Amazon,1196.11,NPR
P25072,Garnier Micellar Water 400ml,Garnier,Cosmetics,Cleanser,HamroBazar,593.77,NPR
P25073,Simple Face Wash 150ml,Simple,Cosmetics,Cleanser,SastoDeal,1011.68,NPR
P25074,Simple Face Wash 150ml,Simple,Cosmetics,Cleanser,Daraz Nepal,779.17,NPR
P25075,Simple Face Wash 150ml,Simple,Cosmetics,Cleanser,Amazon,1041.99,NPR
P25076,Simple Face Wash 150ml,Simple,Cosmetics,Cleanser,HamroBazar,1598.61,NPR
P25077,Biore Face Wash 100ml,Biore,Cosmetics,Cleanser,SastoDeal,939.63,NPR
P25078,Biore Face Wash 100ml,Biore,Cosmetics,Cleanser,Daraz Nepal,512.58,NPR
P25079,Biore Face Wash 100ml,Biore,Cosmetics,Cleanser,Amazon,981.43,NPR
P25080,Biore Face Wash 100ml,Biore,Cosmetics,Cleanser,HamroBazar,550.85,NPR
P25081,Himalaya Face Wash 150ml,Himalaya,Cosmetics,Cleanser,SastoDeal,561.7,NPR
P25082,Himalaya Face Wash 150ml,Himalaya,Cosmetics,Cleanser,Daraz Nepal,554.58,NPR
P25083,Himalaya Face Wash 150ml,Himalaya,Cosmetics,Cleanser,Amazon,550.5,NPR
P25084,Himalaya Face Wash 150ml,Himalaya,Cosmetics,Cleanser,HamroBazar,261.52,NPR
P25085,Maybelline Mascara Black,Maybelline,Cosmetics,Mascara,SastoDeal,1143.65,NPR
P25086,Maybelline Mascara Black,Maybelline,Cosmetics,Mascara,Daraz Nepal,1850.9,NPR
P25087,Maybelline Mascara Black,Maybelline,Cosmetics,Mascara,Amazon,1570.11,NPR
P25088,Maybelline Mascara Black,Maybelline,Cosmetics,Mascara,HamroBazar,2126.16,NPR
P25089,LOreal Voluminous Mascara,L'Oreal,Cosmetics,Mascara,SastoDeal,2283.05,NPR
P25090,LOreal Voluminous Mascara,L'Oreal,Cosmetics,Mascara,Daraz Nepal,1473.32,NPR
P25091,LOreal Voluminous Mascara,L'Oreal,Cosmetics,Mascara,Amazon,2257.26,NPR
P25092,LOreal Voluminous Mascara,L'Oreal,Cosmetics,Mascara,HamroBazar,2020.61,NPR
P25093,Maybelline Eyeliner Black,Maybelline,Cosmetics,Eyeliner,SastoDeal,1315.6,NPR
P25094,Maybelline Eyeliner Black,Maybelline,Cosmetics,Eyeliner,Daraz Nepal,1110.78,NPR
P25095,Maybelline Eyeliner Black,Maybelline,Cosmetics,Eyeliner,Amazon,1612.92,NPR
P25096,Maybelline Eyeliner Black,Maybelline,Cosmetics,Eyeliner,HamroBazar,748.43,NPR
P25097,LOreal Super Liner,L'Oreal,Cosmetics,Eyeliner,SastoDeal,811.92,NPR
P25098,LOreal Super Liner,L'Oreal,Cosmetics,Eyeliner,Daraz Nepal,825.97,NPR
P25099,LOreal Super Liner,L'Oreal,Cosmetics,Eyeliner,Amazon,1739.51,NPR
P25100,LOreal Super Liner,L'Oreal,Cosmetics,Eyeliner,HamroBazar,1351.09,NPR
P25101,NYX Eyebrow Pencil,NYX,Cosmetics,Eyebrow,SastoDeal,1282.6,NPR
P25102,NYX Eyebrow Pencil,NYX,Cosmetics,Eyebrow,Daraz Nepal,1199.24,NPR
P25103,NYX Eyebrow Pencil,NYX,Cosmetics,Eyebrow,Amazon,1198.26,NPR
P25104,NYX Eyebrow Pencil,NYX,Cosmetics,Eyebrow,HamroBazar,1887.17,NPR
P25105,Hada Labo Toner 170ml,Hada Labo,Cosmetics,Toner,SastoDeal,1912.67,NPR
P25106,Hada Labo Toner 170ml,Hada Labo,Cosmetics,Toner,Daraz Nepal,2731.99,NPR
P25107,Hada Labo Toner 170ml,Hada Labo,Cosmetics,Toner,Amazon,1645.93,NPR
P25108,Hada Labo Toner 170ml,Hada Labo,Cosmetics,Toner,HamroBazar,2434.71,NPR
P25109,Garnier Bright Toner,Garnier,Cosmetics,Toner,SastoDeal,946.24,NPR
P25110,Garnier Bright Toner,Garnier,Cosmetics,Toner,Daraz Nepal,677.52,NPR
P25111,Garnier Bright Toner,Garnier,Cosmetics,Toner,Amazon,624.97,NPR
P25112,Garnier Bright Toner,Garnier,Cosmetics,Toner,HamroBazar,650.49,NPR
P25113,Etude House Toner 200ml,Etude House,Cosmetics,Toner,SastoDeal,1744.4,NPR
P25114,Etude House Toner 200ml,Etude House,Cosmetics,Toner,Daraz Nepal,1430.76,NPR
P25115,Etude House Toner 200ml,Etude House,Cosmetics,Toner,Amazon,1538.36,NPR
P25116,Etude House Toner 200ml,Etude House,Cosmetics,Toner,HamroBazar,2290.27,NPR
P25117,Lakme Sunscreen SPF 50,Lakme,Cosmetics,Sunscreen,SastoDeal,967.67,NPR
P25118,Lakme Sunscreen SPF 50,Lakme,Cosmetics,Sunscreen,Daraz Nepal,697.02,NPR
P25119,Lakme Sunscreen SPF 50,Lakme,Cosmetics,Sunscreen,Amazon,1595.14,NPR
P25120,Lakme Sunscreen SPF 50,Lakme,Cosmetics,Sunscreen,HamroBazar,1571.24,NPR
P25121,Neutrogena Sunscreen SPF 50,Neutrogena,Cosmetics,Sunscreen,SastoDeal,1499.67,NPR
P25122,Neutrogena Sunscreen SPF 50,Neutrogena,Cosmetics,Sunscreen,Daraz Nepal,2499.61,NPR
P25123,Neutrogena Sunscreen SPF 50,Neutrogena,Cosmetics,Sunscreen,Amazon,2609.56,NPR
P25124,Neutrogena Sunscreen SPF 50,Neutrogena,Cosmetics,Sunscreen,HamroBazar,2065.53,NPR
P25125,Maybelline BB Cream 30ml,Maybelline,Cosmetics,BB Cream,SastoDeal,1044.02,NPR
P25126,Maybelline BB Cream 30ml,Maybelline,Cosmetics,BB Cream,Daraz Nepal,1198.1,NPR
P25127,Maybelline BB Cream 30ml,Maybelline,Cosmetics,BB Cream,Amazon,876.04,NPR
P25128,Maybelline BB Cream 30ml,Maybelline,Cosmetics,BB Cream,HamroBazar,1851.46,NPR
P25129,LOreal Paris Serum 30ml,L'Oreal,Cosmetics,Serum,SastoDeal,3641.29,NPR
P25130,LOreal Paris Serum 30ml,L'Oreal,Cosmetics,Serum,Daraz Nepal,3837.91,NPR
P25131,LOreal Paris Serum 30ml,L'Oreal,Cosmetics,Serum,Amazon,2896.98,NPR
P25132,LOreal Paris Serum 30ml,L'Oreal,Cosmetics,Serum,HamroBazar,2637.25,NPR
P25133,The Ordinary Niacinamide 30ml,The Ordinary,Cosmetics,Serum,SastoDeal,2254.58,NPR
P25134,The Ordinary Niacinamide 30ml,The Ordinary,Cosmetics,Serum,Daraz Nepal,1710.44,NPR
P25135,The Ordinary Niacinamide 30ml,The Ordinary,Cosmetics,Serum,Amazon,1424.6,NPR
P25136,The Ordinary Niacinamide 30ml,The Ordinary,Cosmetics,Serum,HamroBazar,1279.57,NPR
P25137,Cetaphil Gentle Cleanser 250ml,Cetaphil,Cosmetics,Cleanser,SastoDeal,2404.98,NPR
P25138,Cetaphil Gentle Cleanser 250ml,Cetaphil,Cosmetics,Cleanser,Daraz Nepal,2330.45,NPR
P25139,Cetaphil Gentle Cleanser 250ml,Cetaphil,Cosmetics,Cleanser,Amazon,1092.24,NPR
P25140,Cetaphil Gentle Cleanser 250ml,Cetaphil,Cosmetics,Cleanser,HamroBazar,1971.24,NPR
P25141,Pond's Age Miracle Cream 50g,Ponds,Cosmetics,Face Cream,SastoDeal,688.84,NPR
P25142,Pond's Age Miracle Cream 50g,Ponds,Cosmetics,Face Cream,Daraz Nepal,1042.45,NPR
P25143,Pond's Age Miracle Cream 50g,Ponds,Cosmetics,Face Cream,Amazon,1061.37,NPR
P25144,Pond's Age Miracle Cream 50g,Ponds,Cosmetics,Face Cream,HamroBazar,952.89,NPR
P25145,Olay Regenerist Serum 50ml,Olay,Cosmetics,Serum,SastoDeal,5317.43,NPR
P25146,Olay Regenerist Serum 50ml,Olay,Cosmetics,Serum,Daraz Nepal,3580.75,NPR
P25147,Olay Regenerist Serum 50ml,Olay,Cosmetics,Serum,Amazon,3250.32,NPR
P25148,Olay Regenerist Serum 50ml,Olay,Cosmetics,Serum,HamroBazar,4888.56,NPR
P25149,Innisfree Green Tea Serum 80ml,Innisfree,Cosmetics,Serum,SastoDeal,2743.01,NPR
P25150,Innisfree Green Tea Serum 80ml,Innisfree,Cosmetics,Serum,Daraz Nepal,4367.34,NPR
P25151,Innisfree Green Tea Serum 80ml,Innisfree,Cosmetics,Serum,Amazon,4326.3,NPR
P25152,Innisfree Green Tea Serum 80ml,Innisfree,Cosmetics,Serum,HamroBazar,3894.71,NPR
P25153,The Face Shop Rice Toner 150ml,The Face Shop,Cosmetics,Toner,SastoDeal,1856.42,NPR
P25154,The Face Shop Rice Toner 150ml,The Face Shop,Cosmetics,Toner,Daraz Nepal,1502.02,NPR
P25155,The Face Shop Rice Toner 150ml,The Face Shop,Cosmetics,Toner,Amazon,1414.07,NPR
P25156,The Face Shop Rice Toner 150ml,The Face Shop,Cosmetics,Toner,HamroBazar,2190.68,NPR
P25157,Etude House BB Cream 35g,Etude House,Cosmetics,BB Cream,SastoDeal,1418.85,NPR
P25158,Etude House BB Cream 35g,Etude House,Cosmetics,BB Cream,Daraz Nepal,2203.86,NPR
P25159,Etude House BB Cream 35g,Etude House,Cosmetics,BB Cream,Amazon,2103.63,NPR
P25160,Etude House BB Cream 35g,Etude House,Cosmetics,BB Cream,HamroBazar,1032.78,NPR
P25161,Maybelline Fit Me Foundation 30ml,Maybelline,Cosmetics,Foundation,SastoDeal,1866.0,NPR
P25162,Maybelline Fit Me Foundation 30ml,Maybelline,Cosmetics,Foundation,Daraz Nepal,1455.38,NPR
P25163,Maybelline Fit Me Foundation 30ml,Maybelline,Cosmetics,Foundation,Amazon,2329.29,NPR
P25164,Maybelline Fit Me Foundation 30ml,Maybelline,Cosmetics,Foundation,HamroBazar,2190.48,NPR
P25165,LOreal True Match Foundation,L'Oreal,Cosmetics,Foundation,SastoDeal,1336.76,NPR
P25166,LOreal True Match Foundation,L'Oreal,Cosmetics,Foundation,Daraz Nepal,1507.46,NPR
P25167,LOreal True Match Foundation,L'Oreal,Cosmetics,Foundation,Amazon,2996.33,NPR
P25168,LOreal True Match Foundation,L'Oreal,Cosmetics,Foundation,HamroBazar,2962.57,NPR
P25169,Revlon ColorStay Foundation,Revlon,Cosmetics,Foundation,SastoDeal,2093.61,NPR
P25170,Revlon ColorStay Foundation,Revlon,Cosmetics,Foundation,Daraz Nepal,3096.07,NPR
P25171,Revlon ColorStay Foundation,Revlon,Cosmetics,Foundation,Amazon,3162.96,NPR
P25172,Revlon ColorStay Foundation,Revlon,Cosmetics,Foundation,HamroBazar,3443.3,NPR
P25173,Wardah BB Cream 30ml,Wardah,Cosmetics,BB Cream,SastoDeal,641.8,NPR
P25174,Wardah BB Cream 30ml,Wardah,Cosmetics,BB Cream,Daraz Nepal,932.39,NPR
P25175,Wardah BB Cream 30ml,Wardah,Cosmetics,BB Cream,Amazon,1179.06,NPR
P25176,Wardah BB Cream 30ml,Wardah,Cosmetics,BB Cream,HamroBazar,697.59,NPR
P25177,Maybelline Dream BB Cream,Maybelline,Cosmetics,BB Cream,SastoDeal,1445.64,NPR
P25178,Maybelline Dream BB Cream,Maybelline,Cosmetics,BB Cream,Daraz Nepal,1930.96,NPR
P25179,Maybelline Dream BB Cream,Maybelline,Cosmetics,BB Cream,Amazon,916.52,NPR
P25180,Maybelline Dream BB Cream,Maybelline,Cosmetics,BB Cream,HamroBazar,1064.41,NPR
P25181,Maybelline Lipstick Red,Maybelline,Cosmetics,Lipstick,SastoDeal,1295.09,NPR
P25182,Maybelline Lipstick Red,Maybelline,Cosmetics,Lipstick,Daraz Nepal,1750.96,NPR
P25183,Maybelline Lipstick Red,Maybelline,Cosmetics,Lipstick,Amazon,819.04,NPR
P25184,Maybelline Lipstick Red,Maybelline,Cosmetics,Lipstick,HamroBazar,1682.85,NPR
P25185,Maybelline Lipstick Pink,Maybelline,Cosmetics,Lipstick,SastoDeal,1546.66,NPR
P25186,Maybelline Lipstick Pink,Maybelline,Cosmetics,Lipstick,Daraz Nepal,1510.93,NPR
P25187,Maybelline Lipstick Pink,Maybelline,Cosmetics,Lipstick,Amazon,1792.17,NPR
P25188,Maybelline Lipstick Pink,Maybelline,Cosmetics,Lipstick,HamroBazar,1757.36,NPR
P25189,LOreal Matte Lipstick,L'Oreal,Cosmetics,Lipstick,SastoDeal,932.59,NPR
P25190,LOreal Matte Lipstick,L'Oreal,Cosmetics,Lipstick,Daraz Nepal,1177.92,NPR
P25191,LOreal Matte Lipstick,L'Oreal,Cosmetics,Lipstick,Amazon,1339.18,NPR
P25192,LOreal Matte Lipstick,L'Oreal,Cosmetics,Lipstick,HamroBazar,1179.08,NPR
P25193,NYX Soft Matte Lip Cream,NYX,Cosmetics,Lip Cream,SastoDeal,1956.12,NPR
P25194,NYX Soft Matte Lip Cream,NYX,Cosmetics,Lip Cream,Daraz Nepal,2354.3,NPR
P25195,NYX Soft Matte Lip Cream,NYX,Cosmetics,Lip Cream,Amazon,1197.46,NPR
P25196,NYX Soft Matte Lip Cream,NYX,Cosmetics,Lip Cream,HamroBazar,2258.06,NPR
P25197,Revlon ColorStay Lipstick,Revlon,Cosmetics,Lipstick,SastoDeal,923.36,NPR
P25198,Revlon ColorStay Lipstick,Revlon,Cosmetics,Lipstick,Daraz Nepal,1529.92,NPR
P25199,Revlon ColorStay Lipstick,Revlon,Cosmetics,Lipstick,Amazon,1243.97,NPR
P25200,Revlon ColorStay Lipstick,Revlon,Cosmetics,Lipstick,HamroBazar,1355.97,NPR
P25201,Lakme Lipstick,Lakme,Cosmetics,Lipstick,SastoDeal,1465.95,NPR
P25202,Lakme Lipstick,Lakme,Cosmetics,Lipstick,Daraz Nepal,1598.73,NPR
P25203,Lakme Lipstick,Lakme,Cosmetics,Lipstick,Amazon,1471.58,NPR
P25204,Lakme Lipstick,Lakme,Cosmetics,Lipstick,HamroBazar,1465.2,NPR
P25205,Cetaphil Face Moisturizer 100ml,Cetaphil,Cosmetics,Moisturizer,SastoDeal,2422.42,NPR
P25206,Cetaphil Face Moisturizer 100ml,Cetaphil,Cosmetics,Moisturizer,Daraz Nepal,1325.78,NPR
P25207,Cetaphil Face Moisturizer 100ml,Cetaphil,Cosmetics,Moisturizer,Amazon,1259.53,NPR
P25208,Cetaphil Face Moisturizer 100ml,Cetaphil,Cosmetics,Moisturizer,HamroBazar,1693.9,NPR
P25209,Neutrogena Hydro Boost 50ml,Neutrogena,Cosmetics,Moisturizer,SastoDeal,2733.24,NPR
P25210,Neutrogena Hydro Boost 50ml,Neutrogena,Cosmetics,Moisturizer,Daraz Nepal,2063.66,NPR
P25211,Neutrogena Hydro Boost 50ml,Neutrogena,Cosmetics,Moisturizer,Amazon,1817.63,NPR
P25212,Neutrogena Hydro Boost 50ml,Neutrogena,Cosmetics,Moisturizer,HamroBazar,1809.17,NPR
P25213,Olay Total Effects Cream 50g,Olay,Cosmetics,Moisturizer,SastoDeal,2819.17,NPR
P25214,Olay Total Effects Cream 50g,Olay,Cosmetics,Moisturizer,Daraz Nepal,1528.89,NPR
P25215,Olay Total Effects Cream 50g,Olay,Cosmetics,Moisturizer,Amazon,1856.4,NPR
P25216,Olay Total Effects Cream 50g,Olay,Cosmetics,Moisturizer,HamroBazar,2024.65,NPR
P25217,Ponds White Beauty Cream 50g,Ponds,Cosmetics,Face Cream,SastoDeal,1020.07,NPR
P25218,Ponds White Beauty Cream 50g,Ponds,Cosmetics,Face Cream,Daraz Nepal,802.71,NPR
P25219,Ponds White Beauty Cream 50g,Ponds,Cosmetics,Face Cream,Amazon,1182.2,NPR
P25220,Ponds White Beauty Cream 50g,Ponds,Cosmetics,Face Cream,HamroBazar,1262.77,NPR
P25221,Fair & Lovely Cream 50g,Fair & Lovely,Cosmetics,Face Cream,SastoDeal,421.12,NPR
P25222,Fair & Lovely Cream 50g,Fair & Lovely,Cosmetics,Face Cream,Daraz Nepal,297.16,NPR
P25223,Fair & Lovely Cream 50g,Fair & Lovely,Cosmetics,Face Cream,Amazon,305.91,NPR
P25224,Fair & Lovely Cream 50g,Fair & Lovely,Cosmetics,Face Cream,HamroBazar,415.22,NPR
P25225,Himalaya Neem Cream 50g,Himalaya,Cosmetics,Face Cream,SastoDeal,324.93,NPR
P25226,Himalaya Neem Cream 50g,Himalaya,Cosmetics,Face Cream,Daraz Nepal,531.66,NPR
P25227,Himalaya Neem Cream 50g,Himalaya,Cosmetics,Face Cream,Amazon,362.22,NPR
P25228,Himalaya Neem Cream 50g,Himalaya,Cosmetics,Face Cream,HamroBazar,661.86,NPR
P25229,Garnier Micellar Water 400ml,Garnier,Cosmetics,Cleanser,SastoDeal,1357.52,NPR
P25230,Garnier Micellar Water 400ml,Garnier,Cosmetics,Cleanser,Daraz Nepal,1116.48,NPR
P25231,Garnier Micellar Water 400ml,Garnier,Cosmetics,Cleanser,Amazon,1352.56,NPR
P25232,Garnier Micellar Water 400ml,Garnier,Cosmetics,Cleanser,HamroBazar,934.32,NPR
P25233,Simple Face Wash 150ml,Simple,Cosmetics,Cleanser,SastoDeal,1245.49,NPR
P25234,Simple Face Wash 150ml,Simple,Cosmetics,Cleanser,Daraz Nepal,943.99,NPR
P25235,Simple Face Wash 150ml,Simple,Cosmetics,Cleanser,Amazon,1395.01,NPR
P25236,Simple Face Wash 150ml,Simple,Cosmetics,Cleanser,HamroBazar,960.17,NPR
P25237,Biore Face Wash 100ml,Biore,Cosmetics,Cleanser,SastoDeal,805.08,NPR
P25238,Biore Face Wash 100ml,Biore,Cosmetics,Cleanser,Daraz Nepal,1129.56,NPR
P25239,Biore Face Wash 100ml,Biore,Cosmetics,Cleanser,Amazon,824.12,NPR
P25240,Biore Face Wash 100ml,Biore,Cosmetics,Cleanser,HamroBazar,1061.98,NPR
P25241,Himalaya Face Wash 150ml,Himalaya,Cosmetics,Cleanser,SastoDeal,388.28,NPR
P25242,Himalaya Face Wash 150ml,Himalaya,Cosmetics,Cleanser,Daraz Nepal,674.94,NPR
P25243,Himalaya Face Wash 150ml,Himalaya,Cosmetics,Cleanser,Amazon,387.5,NPR
P25244,Himalaya Face Wash 150ml,Himalaya,Cosmetics,Cleanser,HamroBazar,588.9,NPR
P25245,Maybelline Mascara Black,Maybelline,Cosmetics,Mascara,SastoDeal,1901.68,NPR
P25246,Maybelline Mascara Black,Maybelline,Cosmetics,Mascara,Daraz Nepal,1148.08,NPR
P25247,Maybelline Mascara Black,Maybelline,Cosmetics,Mascara,Amazon,1697.87,NPR
P25248,Maybelline Mascara Black,Maybelline,Cosmetics,Mascara,HamroBazar,1090.83,NPR
P25249,LOreal Voluminous Mascara,L'Oreal,Cosmetics,Mascara,SastoDeal,2408.14,NPR
P25250,LOreal Voluminous Mascara,L'Oreal,Cosmetics,Mascara,Daraz Nepal,2286.53,NPR
P25251,LOreal Voluminous Mascara,L'Oreal,Cosmetics,Mascara,Amazon,1896.93,NPR
P25252,LOreal Voluminous Mascara,L'Oreal,Cosmetics,Mascara,HamroBazar,1511.86,NPR
P25253,Maybelline Eyeliner Black,Maybelline,Cosmetics,Eyeliner,SastoDeal,736.18,NPR
P25254,Maybelline Eyeliner Black,Maybelline,Cosmetics,Eyeliner,Daraz Nepal,992.92,NPR
P25255,Maybelline Eyeliner Black,Maybelline,Cosmetics,Eyeliner,Amazon,763.67,NPR
P25256,Maybelline Eyeliner Black,Maybelline,Cosmetics,Eyeliner,HamroBazar,1310.49,NPR
P25257,LOreal Super Liner,L'Oreal,Cosmetics,Eyeliner,SastoDeal,1579.13,NPR
P25258,LOreal Super Liner,L'Oreal,Cosmetics,Eyeliner,Daraz Nepal,866.37,NPR
P25259,LOreal Super Liner,L'Oreal,Cosmetics,Eyeliner,Amazon,1223.87,NPR
P25260,LOreal Super Liner,L'Oreal,Cosmetics,Eyeliner,HamroBazar,868.24,NPR
P25261,NYX Eyebrow Pencil,NYX,Cosmetics,Eyebrow,SastoDeal,1674.57,NPR
P25262,NYX Eyebrow Pencil,NYX,Cosmetics,Eyebrow,Daraz Nepal,1290.41,NPR
P25263,NYX Eyebrow Pencil,NYX,Cosmetics,Eyebrow,Amazon,1608.08,NPR
