product_id,product_name,brand,category,subcategory,seller,price_NPR,currency
P44084,Nike Water Bottle 700ml,Nike,Sports,Water Bottle,HamroBazar,1669.73,NPR
P44085,Nalgene Water Bottle 1L,Nalgene,Sports,Water Bottle,SastoDeal,1234.27,NPR
P44086,Nalgene Water Bottle 1L,Nalgene,Sports,Water Bottle,Daraz Nepal,1717.5,NPR
P44087,Nalgene Water Bottle 1L,Nalgene,Sports,Water Bottle,Amazon,2411.4,NPR
P44088,Nalgene Water Bottle 1L,Nalgene,Sports,Water Bottle,HamroBazar,2177.77,NPR
P44089,Under Armour Headband,Under Armour,Sports,Accessories,SastoDeal,949.05,NPR
P44090,Under Armour Headband,Under Armour,Sports,Accessories,Daraz Nepal,850.32,NPR
P44091,Under Armour Headband,Under Armour,Sports,Accessories,Amazon,1166.67,NPR
P44092,Under Armour Headband,Under Armour,Sports,Accessories,HamroBazar,925.49,NPR
P44093,Adidas Wristband Pair,Adidas,Sports,Accessories,SastoDeal,935.33,NPR
P44094,Adidas Wristband Pair,Adidas,Sports,Accessories,Daraz Nepal,800.22,NPR
P44095,Adidas Wristband Pair,Adidas,Sports,Accessories,Amazon,836.71,NPR
P44096,Adidas Wristband Pair,Adidas,Sports,Accessories,HamroBazar,940.63,NPR
P44097,Voltaren Muscle Gel 100g,Voltaren,Sports,Recovery,SastoDeal,1458.99,NPR
P44098,Voltaren Muscle Gel 100g,Voltaren,Sports,Recovery,Daraz Nepal,2021.62,NPR
P44099,Voltaren Muscle Gel 100g,Voltaren,Sports,Recovery,Amazon,1068.81,NPR
P44100,Voltaren Muscle Gel 100g,Voltaren,Sports,Recovery,HamroBazar,1785.42,NPR
P44101,Tiger Balm Sport 50g,Tiger Balm,Sports,Recovery,SastoDeal,736.39,NPR
P44102,Tiger Balm Sport 50g,Tiger Balm,Sports,Recovery,Daraz Nepal,533.5,NPR
P44103,Tiger Balm Sport 50g,Tiger Balm,Sports,Recovery,Amazon,712.6,NPR
P44104,Tiger Balm Sport 50g,Tiger Balm,Sports,Recovery,HamroBazar,1033.4,NPR
P44105,Epsom Salt 500g,Epsom,Sports,Recovery,SastoDeal,557.2,NPR
P44106,Epsom Salt 500g,Epsom,Sports,Recovery,Daraz Nepal,335.42,NPR
P44107,Epsom Salt 500g,Epsom,Sports,Recovery,Amazon,497.38,NPR
P44108,Epsom Salt 500g,Epsom,Sports,Recovery,HamroBazar,566.99,NPR
P44109,BSN Whey Protein 1kg,BSN,Sports,Protein,SastoDeal,5623.63,NPR
P44110,BSN Whey Protein 1kg,BSN,Sports,Protein,Daraz Nepal,5083.28,NPR
P44111,BSN Whey Protein 1kg,BSN,Sports,Protein,Amazon,4903.94,NPR
P44112,BSN Whey Protein 1kg,BSN,Sports,Protein,HamroBazar,5779.04,NPR
P44113,Dymatize ISO 100 1kg,Dymatize,Sports,Protein,SastoDeal,5574.94,NPR
P44114,Dymatize ISO 100 1kg,Dymatize,Sports,Protein,Daraz Nepal,5467.12,NPR
P44115,Dymatize ISO 100 1kg,Dymatize,Sports,Protein,Amazon,5553.31,NPR
P44116,Dymatize ISO 100 1kg,Dymatize,Sports,Protein,HamroBazar,5884.37,NPR
P44117,MuscleTech Nitrotech 1kg,Muscletech,Sports,Protein,SastoDeal,5381.98,NPR
P44118,MuscleTech Nitrotech 1kg,Muscletech,Sports,Protein,Daraz Nepal,5470.33,NPR
P44119,MuscleTech Nitrotech 1kg,Muscletech,Sports,Protein,Amazon,5282.43,NPR
P44120,MuscleTech Nitrotech 1kg,Muscletech,Sports,Protein,HamroBazar,4739.6,NPR
P44121,GNC Whey Protein 1kg,GNC,Sports,Protein,SastoDeal,4575.38,NPR
P44122,GNC Whey Protein 1kg,GNC,Sports,Protein,Daraz Nepal,4430.02,NPR
P44123,GNC Whey Protein 1kg,GNC,Sports,Protein,Amazon,4093.31,NPR
P44124,GNC Whey Protein 1kg,GNC,Sports,Protein,HamroBazar,5426.23,NPR
P44125,Reebok Training Gloves,Reebok,Sports,Accessories,SastoDeal,1696.52,NPR
P44126,Reebok Training Gloves,Reebok,Sports,Accessories,Daraz Nepal,1289.61,NPR
P44127,Reebok Training Gloves,Reebok,Sports,Accessories,Amazon,736.26,NPR
P44128,Reebok Training Gloves,Reebok,Sports,Accessories,HamroBazar,1697.52,NPR
P44129,Under Armour Gym Bag,Under Armour,Sports,Accessories,SastoDeal,3899.21,NPR
P44130,Under Armour Gym Bag,Under Armour,Sports,Accessories,Daraz Nepal,3064.75,NPR
P44131,Under Armour Gym Bag,Under Armour,Sports,Accessories,Amazon,3861.85,NPR
P44132,Under Armour Gym Bag,Under Armour,Sports,Accessories,HamroBazar,3111.79,NPR
P44133,Puma Sports Towel,Puma,Sports,Accessories,SastoDeal,964.08,NPR
P44134,Puma Sports Towel,Puma,Sports,Accessories,Daraz Nepal,798.49,NPR
P44135,Puma Sports Towel,Puma,Sports,Accessories,Amazon,814.37,NPR
P44136,Puma Sports Towel,Puma,Sports,Accessories,HamroBazar,1446.2,NPR
P44137,Gatorade Lemon 500ml,Gatorade,Sports,Sports Drink,SastoDeal,353.07,NPR
P44138,Gatorade Lemon 500ml,Gatorade,Sports,Sports Drink,Daraz Nepal,479.03,NPR
P44139,Gatorade Lemon 500ml,Gatorade,Sports,Sports Drink,Amazon,441.96,NPR
P44140,Gatorade Lemon 500ml,Gatorade,Sports,Sports Drink,HamroBazar,508.5,NPR
P44141,Gatorade Blue Bolt 500ml,Gatorade,Sports,Sports Drink,SastoDeal,310.68,NPR
P44142,Gatorade Blue Bolt 500ml,Gatorade,Sports,Sports Drink,Daraz Nepal,300.7,NPR
P44143,Gatorade Blue Bolt 500ml,Gatorade,Sports,Sports Drink,Amazon,517.4,NPR
P44144,Gatorade Blue Bolt 500ml,Gatorade,Sports,Sports Drink,HamroBazar,474.4,NPR
P44145,Pocari Sweat 500ml,Pocari,Sports,Sports Drink,SastoDeal,406.64,NPR
P44146,Pocari Sweat 500ml,Pocari,Sports,Sports Drink,Daraz Nepal,304.92,NPR
P44147,Pocari Sweat 500ml,Pocari,Sports,Sports Drink,Amazon,374.93,NPR
P44148,Pocari Sweat 500ml,Pocari,Sports,Sports Drink,HamroBazar,246.64,NPR
P44149,100Plus Isotonic 1.5L,100Plus,Sports,Sports Drink,SastoDeal,342.28,NPR
P44150,100Plus Isotonic 1.5L,100Plus,Sports,Sports Drink,Daraz Nepal,450.3,NPR
P44151,100Plus Isotonic 1.5L,100Plus,Sports,Sports Drink,Amazon,509.74,NPR
P44152,100Plus Isotonic 1.5L,100Plus,Sports,Sports Drink,HamroBazar,344.3,NPR
P44153,Powerade Mountain Berry 500ml,Powerade,Sports,Sports Drink,SastoDeal,187.54,NPR
P44154,Powerade Mountain Berry 500ml,Powerade,Sports,Sports Drink,Daraz Nepal,312.3,NPR
P44155,Powerade Mountain Berry 500ml,Powerade,Sports,Sports Drink,Amazon,369.42,NPR
P44156,Powerade Mountain Berry 500ml,Powerade,Sports,Sports Drink,HamroBazar,462.79,NPR
P44157,PowerBar Energy Bar Chocolate,PowerBar,Sports,Energy Bar,SastoDeal,1106.98,NPR
P44158,PowerBar Energy Bar Chocolate,PowerBar,Sports,Energy Bar,Daraz Nepal,1299.24,NPR
P44159,PowerBar Energy Bar Chocolate,PowerBar,Sports,Energy Bar,Amazon,681.76,NPR
P44160,PowerBar Energy Bar Chocolate,PowerBar,Sports,Energy Bar,HamroBazar,664.56,NPR
P44161,Clif Bar Oatmeal Raisin 68g,Clif,Sports,Energy Bar,SastoDeal,1472.36,NPR
P44162,Clif Bar Oatmeal Raisin 68g,Clif,Sports,Energy Bar,Daraz Nepal,1524.69,NPR
P44163,Clif Bar Oatmeal Raisin 68g,Clif,Sports,Energy Bar,Amazon,938.8,NPR
P44164,Clif Bar Oatmeal Raisin 68g,Clif,Sports,Energy Bar,HamroBazar,886.48,NPR
P44165,Snickers Sport 50g,Snickers,Sports,Energy Bar,SastoDeal,236.97,NPR
P44166,Snickers Sport 50g,Snickers,Sports,Energy Bar,Daraz Nepal,296.07,NPR
P44167,Snickers Sport 50g,Snickers,Sports,Energy Bar,Amazon,265.84,NPR
P44168,Snickers Sport 50g,Snickers,Sports,Energy Bar,HamroBazar,281.15,NPR
P44169,Optimum Nutrition Whey 1kg,Optimum Nutrition,Sports,Protein,SastoDeal,6777.89,NPR
P44170,Optimum Nutrition Whey 1kg,Optimum Nutrition,Sports,Protein,Daraz Nepal,6539.45,NPR
P44171,Optimum Nutrition Whey 1kg,Optimum Nutrition,Sports,Protein,Amazon,6729.8,NPR
P44172,Optimum Nutrition Whey 1kg,Optimum Nutrition,Sports,Protein,HamroBazar,5440.69,NPR
P44173,Myprotein Impact Whey 1kg,Myprotein,Sports,Protein,SastoDeal,4980.42,NPR
P44174,Myprotein Impact Whey 1kg,Myprotein,Sports,Protein,Daraz Nepal,5054.14,NPR
P44175,Myprotein Impact Whey 1kg,Myprotein,Sports,Protein,Amazon,5031.55,NPR
P44176,Myprotein Impact Whey 1kg,Myprotein,Sports,Protein,HamroBazar,4097.22,NPR
P44177,MuscleBlaze Whey 1kg,MuscleBlaze,Sports,Protein,SastoDeal,4372.43,NPR
P44178,MuscleBlaze Whey 1kg,MuscleBlaze,Sports,Protein,Daraz Nepal,3252.9,NPR
P44179,MuscleBlaze Whey 1kg,MuscleBlaze,Sports,Protein,Amazon,3456.79,NPR
P44180,MuscleBlaze Whey 1kg,MuscleBlaze,Sports,Protein,HamroBazar,4716.71,NPR
P44181,Muscletech Creatine 400g,Muscletech,Sports,Supplement,SastoDeal,3777.35,NPR
P44182,Muscletech Creatine 400g,Muscletech,Sports,Supplement,Daraz Nepal,3431.61,NPR
P44183,Muscletech Creatine 400g,Muscletech,Sports,Supplement,Amazon,3876.97,NPR
P44184,Muscletech Creatine 400g,Muscletech,Sports,Supplement,HamroBazar,3634.07,NPR
P44185,ON Creatine 300g,Optimum Nutrition,Sports,Supplement,SastoDeal,2879.9,NPR
P44186,ON Creatine 300g,Optimum Nutrition,Sports,Supplement,Daraz Nepal,3265.39,NPR
P44187,ON Creatine 300g,Optimum Nutrition,Sports,Supplement,Amazon,3286.89,NPR
P44188,ON Creatine 300g,Optimum Nutrition,Sports,Supplement,HamroBazar,3603.8,NPR
P44189,Nike Running Socks 3 pairs,Nike,Sports,Socks,SastoDeal,1612.15,NPR
P44190,Nike Running Socks 3 pairs,Nike,Sports,Socks,Daraz Nepal,1604.93,NPR
P44191,Nike Running Socks 3 pairs,Nike,Sports,Socks,Amazon,1282.49,NPR
P44192,Nike Running Socks 3 pairs,Nike,Sports,Socks,HamroBazar,1012.69,NPR
P44193,Adidas Cushioned Socks 3 pairs,Adidas,Sports,Socks,SastoDeal,1396.94,NPR
P44194,Adidas Cushioned Socks 3 pairs,Adidas,Sports,Socks,Daraz Nepal,1169.69,NPR
P44195,Adidas Cushioned Socks 3 pairs,Adidas,Sports,Socks,Amazon,1047.58,NPR
P44196,Adidas Cushioned Socks 3 pairs,Adidas,Sports,Socks,HamroBazar,1223.52,NPR
P44197,Yonex Mavis Shuttlecock 6 pack,Yonex,Sports,Badminton,SastoDeal,1569.87,NPR
P44198,Yonex Mavis Shuttlecock 6 pack,Yonex,Sports,Badminton,Daraz Nepal,1167.75,NPR
P44199,Yonex Mavis Shuttlecock 6 pack,Yonex,Sports,Badminton,Amazon,971.68,NPR
P44200,Yonex Mavis Shuttlecock 6 pack,Yonex,Sports,Badminton,HamroBazar,796.46,NPR
P44201,Yonex Badminton Grip AC102,Yonex,Sports,Badminton,SastoDeal,675.55,NPR
P44202,Yonex Badminton Grip AC102,Yonex,Sports,Badminton,Daraz Nepal,632.71,NPR
P44203,Yonex Badminton Grip AC102,Yonex,Sports,Badminton,Amazon,375.22,NPR
P44204,Yonex Badminton Grip AC102,Yonex,Sports,Badminton,HamroBazar,414.91,NPR
P44205,Victor Badminton Shuttlecock,Victor,Sports,Badminton,SastoDeal,1076.12,NPR
P44206,Victor Badminton Shuttlecock,Victor,Sports,Badminton,Daraz Nepal,1612.73,NPR
P44207,Victor Badminton Shuttlecock,Victor,Sports,Badminton,Amazon,876.83,NPR
P44208,Victor Badminton Shuttlecock,Victor,Sports,Badminton,HamroBazar,1083.97,NPR
P44209,Wilson Tennis Ball 3 pack,Wilson,Sports,Tennis,SastoDeal,989.62,NPR
P44210,Wilson Tennis Ball 3 pack,Wilson,Sports,Tennis,Daraz Nepal,1023.95,NPR
P44211,Wilson Tennis Ball 3 pack,Wilson,Sports,Tennis,Amazon,1177.22,NPR
P44212,Wilson Tennis Ball 3 pack,Wilson,Sports,Tennis,HamroBazar,1435.45,NPR
P44213,Decathlon Resistance Band Set,Decathlon,Sports,Fitness,SastoDeal,1142.67,NPR
P44214,Decathlon Resistance Band Set,Decathlon,Sports,Fitness,Daraz Nepal,1485.7,NPR
P44215,Decathlon Resistance Band Set,Decathlon,Sports,Fitness,Amazon,1148.8,NPR
P44216,Decathlon Resistance Band Set,Decathlon,Sports,Fitness,HamroBazar,1653.54,NPR
P44217,Nike Water Bottle 700ml,Nike,Sports,Water Bottle,SastoDeal,1843.85,NPR
P44218,Nike Water Bottle 700ml,Nike,Sports,Water Bottle,Daraz Nepal,2029.05,NPR
P44219,Nike Water Bottle 700ml,Nike,Sports,Water Bottle,Amazon,1203.64,NPR
P44220,Nike Water Bottle 700ml,Nike,Sports,Water Bottle,HamroBazar,1200.6,NPR
P44221,Nalgene Water Bottle 1L,Nalgene,Sports,Water Bottle,SastoDeal,1959.89,NPR
P44222,Nalgene Water Bottle 1L,Nalgene,Sports,Water Bottle,Daraz Nepal,2425.88,NPR
P44223,Nalgene Water Bottle 1L,Nalgene,Sports,Water Bottle,Amazon,1097.66,NPR
P44224,Nalgene Water Bottle 1L,Nalgene,Sports,Water Bottle,HamroBazar,1683.97,NPR
P44225,Under Armour Headband,Under Armour,Sports,Accessories,SastoDeal,1410.53,NPR
P44226,Under Armour Headband,Under Armour,Sports,Accessories,Daraz Nepal,1233.88,NPR
P44227,Under Armour Headband,Under Armour,Sports,Accessories,Amazon,1262.07,NPR
P44228,Under Armour Headband,Under Armour,Sports,Accessories,HamroBazar,1327.71,NPR
P44229,Adidas Wristband Pair,Adidas,Sports,Accessories,SastoDeal,960.11,NPR
P44230,Adidas Wristband Pair,Adidas,Sports,Accessories,Daraz Nepal,828.24,NPR
P44231,Adidas Wristband Pair,Adidas,Sports,Accessories,Amazon,874.62,NPR
P44232,Adidas Wristband Pair,Adidas,Sports,Accessories,HamroBazar,702.59,NPR
P44233,Voltaren Muscle Gel 100g,Voltaren,Sports,Recovery,SastoDeal,1751.32,NPR
P44234,Voltaren Muscle Gel 100g,Voltaren,Sports,Recovery,Daraz Nepal,879.23,NPR
P44235,Voltaren Muscle Gel 100g,Voltaren,Sports,Recovery,Amazon,1028.57,NPR
P44236,Voltaren Muscle Gel 100g,Voltaren,Sports,Recovery,HamroBazar,2110.16,NPR
P44237,Tiger Balm Sport 50g,Tiger Balm,Sports,Recovery,SastoDeal,605.55,NPR
P44238,Tiger Balm Sport 50g,Tiger Balm,Sports,Recovery,Daraz Nepal,808.07,NPR
P44239,Tiger Balm Sport 50g,Tiger Balm,Sports,Recovery,Amazon,964.18,NPR
P44240,Tiger Balm Sport 50g,Tiger Balm,Sports,Recovery,HamroBazar,896.5,NPR
P44241,Epsom Salt 500g,Epsom,Sports,Recovery,SastoDeal,319.42,NPR
P44242,Epsom Salt 500g,Epsom,Sports,Recovery,Daraz Nepal,644.98,NPR
P44243,Epsom Salt 500g,Epsom,Sports,Recovery,Amazon,397.2,NPR
P44244,Epsom Salt 500g,Epsom,Sports,Recovery,HamroBazar,395.56,NPR
P44245,BSN Whey Protein 1kg,BSN,Sports,Protein,SastoDeal,4539.97,NPR
P44246,BSN Whey Protein 1kg,BSN,Sports,Protein,Daraz Nepal,5417.94,NPR
P44247,BSN Whey Protein 1kg,BSN,Sports,Protein,Amazon,5209.11,NPR
P44248,BSN Whey Protein 1kg,BSN,Sports,Protein,HamroBazar,4280.21,NPR
P44249,Dymatize ISO 100 1kg,Dymatize,Sports,Protein,SastoDeal,5823.49,NPR
P44250,Dymatize ISO 100 1kg,Dymatize,Sports,Protein,Daraz Nepal,5621.64,NPR
P44251,Dymatize ISO 100 1kg,Dymatize,Sports,Protein,Amazon,6329.43,NPR
P44252,Dymatize ISO 100 1kg,Dymatize,Sports,Protein,HamroBazar,4901.58,NPR
P44253,MuscleTech Nitrotech 1kg,Muscletech,Sports,Protein,SastoDeal,5484.34,NPR
P44254,MuscleTech Nitrotech 1kg,Muscletech,Sports,Protein,Daraz Nepal,4851.98,NPR
P44255,MuscleTech Nitrotech 1kg,Muscletech,Sports,Protein,Amazon,5316.22,NPR
P44256,MuscleTech Nitrotech 1kg,Muscletech,Sports,Protein,HamroBazar,5987.25,NPR
P44257,GNC Whey Protein 1kg,GNC,Sports,Protein,SastoDeal,3960.48,NPR
P44258,GNC Whey Protein 1kg,GNC,Sports,Protein,Daraz Nepal,5382.79,NPR
P44259,GNC Whey Protein 1kg,GNC,Sports,Protein,Amazon,4166.4,NPR
P44260,GNC Whey Protein 1kg,GNC,Sports,Protein,HamroBazar,4056.74,NPR
P44261,Reebok Training Gloves,Reebok,Sports,Accessories,SastoDeal,1283.89,NPR
P44262,Reebok Training Gloves,Reebok,Sports,Accessories,Daraz Nepal,1195.39,NPR
P44263,Reebok Training Gloves,Reebok,Sports,Accessories,Amazon,1279.27,NPR
P44264,Reebok Training Gloves,Reebok,Sports,Accessories,HamroBazar,1517.06,NPR
P44265,Under Armour Gym Bag,Under Armour,Sports,Accessories,SastoDeal,3634.14,NPR
P44266,Under Armour Gym Bag,Under Armour,Sports,Accessories,Daraz Nepal,3967.76,NPR
P44267,Under Armour Gym Bag,Under Armour,Sports,Accessories,Amazon,2857.31,NPR
P44268,Under Armour Gym Bag,Under Armour,Sports,Accessories,HamroBazar,3316.71,NPR
P44269,Puma Sports Towel,Puma,Sports,Accessories,SastoDeal,582.24,NPR
P44270,Puma Sports Towel,Puma,Sports,Accessories,Daraz Nepal,1159.83,NPR
P44271,Puma Sports Towel,Puma,Sports,Accessories,Amazon,1258.87,NPR
P44272,Puma Sports Towel,Puma,Sports,Accessories,HamroBazar,1429.55,NPR
P44273,Gatorade Lemon 500ml,Gatorade,Sports,Sports Drink,SastoDeal,398.94,NPR
P44274,Gatorade Lemon 500ml,Gatorade,Sports,Sports Drink,Daraz Nepal,500.87,NPR
P44275,Gatorade Lemon 500ml,Gatorade,Sports,Sports Drink,Amazon,356.82,NPR
P44276,Gatorade Lemon 500ml,Gatorade,Sports,Sports Drink,HamroBazar,336.26,NPR
P44277,Gatorade Blue Bolt 500ml,Gatorade,Sports,Sports Drink,SastoDeal,339.06,NPR
P44278,Gatorade Blue Bolt 500ml,Gatorade,Sports,Sports Drink,Daraz Nepal,516.04,NPR
P44279,Gatorade Blue Bolt 500ml,Gatorade,Sports,Sports Drink,Amazon,219.49,NPR
P44280,Gatorade Blue Bolt 500ml,Gatorade,Sports,Sports Drink,HamroBazar,400.98,NPR
P44281,Pocari Sweat 500ml,Pocari,Sports,Sports Drink,SastoDeal,260.94,NPR
P44282,Pocari Sweat 500ml,Pocari,Sports,Sports Drink,Daraz Nepal,168.95,NPR
P44283,Pocari Sweat 500ml,Pocari,Sports,Sports Drink,Amazon,221.75,NPR
